subject,task,acq,run,tc,roi,betas,n_repeats
sub-01,interdms,obj_ABAB,01,3020203.0,10pp,"[1.0460505485534668, 1.182486891746521, 0.043390341103076935, -0.02636404149234295]",4
sub-01,interdms,obj_ABAB,01,130110.0,10pp,"[0.42399629950523376, 0.4300619661808014, -0.038378115743398666, 0.09182948619127274]",4
sub-01,interdms,obj_ABAB,01,001310.0,10pp,"[1.17855966091156, 1.24748957157135, 0.033870529383420944, 0.00036488549085333943]",4
sub-01,interdms,obj_ABAB,01,121211.0,10pp,"[0.19547231495380402, 1.2258994579315186, 0.13101406395435333, -0.03047720529139042]",4
sub-01,interdms,obj_ABAB,01,11021200.0,10pp,"[0.9120351076126099, 1.9057114124298096, 0.44269251823425293, 0.25493019819259644]",4
sub-01,interdms,obj_ABAB,01,3110211.0,10pp,"[0.5723514556884766, 0.9866508841514587, 0.3010447919368744, 0.3027208149433136]",4
sub-01,1back,loc,01,1100120013,10pp,"[0.06599598377943039, -0.33212772011756897, -0.3349584639072418, -0.35007935762405396, -0.5150879621505737]",4
sub-01,1back,loc,01,3100311031,10pp,"[0.21977220475673676, -0.38051876425743103, -0.5641828775405884, -0.9357142448425293, -0.9885212182998657]",4
sub-01,1back,loc,01,1100111011,10pp,"[0.22381898760795593, -0.429996132850647, -0.4940527081489563, -0.46223270893096924, -0.4838366210460663]",4
sub-01,1back,loc,01,1203131010,10pp,"[-0.39099550247192383, -0.8928328156471252, -1.085168480873108, -1.3239613771438599, -1.388203740119934]",4
sub-01,1back,loc,01,0300100011,10pp,"[0.45072731375694275, -0.45872846245765686, -0.3335616886615753, -0.23397281765937805, 0.03180154785513878]",4
sub-01,1back,loc,01,3021002110,10pp,"[0.6541008353233337, -0.5526350736618042, -0.749957799911499, -0.64150470495224, -0.7785309553146362]",4
sub-01,1back,loc,01,2120213030,10pp,"[-0.1803150475025177, -0.8038255572319031, -0.7713404297828674, -0.6385012269020081, -0.46350061893463135]",4
sub-01,1back,loc,01,1010201030,10pp,"[0.5438607335090637, -0.8949588537216187, -0.9028818607330322, -0.8260143995285034, -0.8351677656173706]",4
sub-01,1back,loc,01,0001000200,10pp,"[0.2215326577425003, -0.005745024420320988, -0.07171965390443802, -0.23175546526908875, -0.4073433578014374]",4
sub-01,1back,loc,01,1201130202,10pp,"[0.25555741786956787, -0.4309689402580261, -0.48604536056518555, -0.4871740937232971, -0.2535325586795807]",4
sub-01,interdms,ctg_ABBA,01,13110103.0,10pp,"[0.3844608664512634, 0.3192744851112366, 0.022839834913611412, -0.07179226726293564]",4
sub-01,interdms,ctg_ABBA,01,3020203.0,10pp,"[1.1498146057128906, 1.8914165496826172, 0.04893604293465614, -0.1955024152994156]",4
sub-01,interdms,ctg_ABBA,01,130110.0,10pp,"[1.1822059154510498, 1.2139759063720703, -0.10172342509031296, -0.28281354904174805]",4
sub-01,interdms,ctg_ABBA,01,001310.0,10pp,"[1.1548136472702026, 1.1847641468048096, -0.21659789979457855, 0.08357344567775726]",4
sub-01,interdms,ctg_ABBA,01,121211.0,10pp,"[1.7186198234558105, 2.279578685760498, -0.042916979640722275, -0.3546344041824341]",4
sub-01,interdms,ctg_ABBA,01,11021200.0,10pp,"[1.3674545288085938, 0.6716545224189758, 0.17829087376594543, 0.2530236542224884]",4
sub-01,interdms,ctg_ABBA,01,3110211.0,10pp,"[1.6056201457977295, 1.0572292804718018, -0.4617618918418884, -0.25843119621276855]",4
sub-01,interdms,loc_ABBA,01,13110103.0,10pp,"[1.1843303442001343, 1.1771657466888428, 0.044801730662584305, 0.22946585714817047]",4
sub-01,interdms,loc_ABBA,01,3020203.0,10pp,"[0.16947777569293976, 1.1459434032440186, 0.4870380461215973, 0.6123473644256592]",4
sub-01,interdms,loc_ABBA,01,130110.0,10pp,"[1.1175620555877686, 1.2134507894515991, 0.48804739117622375, 0.6237015128135681]",4
sub-01,interdms,loc_ABBA,01,001310.0,10pp,"[0.803730845451355, 2.158409833908081, 0.7788984179496765, 0.6338289380073547]",4
sub-01,interdms,loc_ABBA,01,121211.0,10pp,"[0.9250353574752808, 0.8408904075622559, 0.574000358581543, 0.5308947563171387]",4
sub-01,interdms,loc_ABBA,01,11021200.0,10pp,"[1.5359174013137817, 1.82582426071167, 0.4606764316558838, 0.3283092677593231]",4
sub-01,interdms,loc_ABBA,01,3110211.0,10pp,"[0.7176371216773987, 1.256445050239563, 0.4509996175765991, 0.3640737533569336]",4
sub-01,1back,ctg,01,1200130101,10pp,"[0.7605915665626526, 0.48924702405929565, 0.6324113607406616, 0.5041388273239136, 0.6454919576644897]",4
sub-01,1back,ctg,01,1003110312,10pp,"[0.8632344603538513, 0.1529466211795807, -0.024549413472414017, -0.14382199943065643, -0.4490107297897339]",4
sub-01,1back,ctg,01,1001110112,10pp,"[-0.07360604405403137, -0.3470737934112549, -0.3982101380825043, -0.5842219591140747, -0.8094539046287537]",4
sub-01,1back,ctg,01,3131010111,10pp,"[-0.25331538915634155, -0.6680973768234253, -0.46227210760116577, -0.357988178730011, -0.09000857919454575]",4
sub-01,1back,ctg,01,3001000110,10pp,"[-0.2806045711040497, -1.5705206394195557, -1.5900532007217407, -1.6821564435958862, -1.4883246421813965]",4
sub-01,1back,ctg,01,2100211021,10pp,"[0.4711178243160248, -0.24521145224571228, -0.20131097733974457, -0.263384073972702, -0.21724297106266022]",4
sub-01,1back,ctg,01,1202130303,10pp,"[0.12345466762781143, -0.635102391242981, -0.5685718655586243, -0.6325878500938416, -0.7975914478302002]",4
sub-01,1back,ctg,01,1020103011,10pp,"[0.4439064562320709, -0.7292004823684692, -0.6155586242675781, -0.4729699492454529, -0.20040269196033478]",4
sub-01,1back,ctg,01,0100020003,10pp,"[1.0416016578674316, 0.6624049544334412, 0.6451200842857361, 0.6043223738670349, 0.5547113418579102]",4
sub-01,1back,ctg,01,1130202030,10pp,"[0.7795295715332031, 0.18232010304927826, -0.016482366248965263, -0.2934524118900299, -0.5481489896774292]",4
sub-01,ctxdm,col,02,31110.0,10pp,"[0.9114574790000916, -0.16863663494586945, -0.17430761456489563]",4
sub-01,ctxdm,col,02,121311.0,10pp,"[0.5615425705909729, -0.17855669558048248, -0.21080683171749115]",4
sub-01,ctxdm,col,02,10010.0,10pp,"[0.20328083634376526, -0.016311094164848328, -0.03696775063872337]",4
sub-01,ctxdm,col,02,31002.0,10pp,"[0.9769750833511353, 0.3810863196849823, 0.33662405610084534]",1
sub-01,ctxdm,col,02,110100.0,10pp,"[0.4613746404647827, -0.3511801064014435, -1.1706217527389526]",1
sub-01,ctxdm,col,02,100103.0,10pp,"[-0.569754958152771, -0.6771466135978699, -0.6744518280029297]",4
sub-01,ctxdm,col,02,0302.0,10pp,"[0.7835099697113037, -0.12007180601358414, -0.402533620595932]",4
sub-01,ctxdm,col,02,120113.0,10pp,"[0.05791856721043587, -0.40904363989830017, -0.4922889471054077]",4
sub-01,ctxdm,col,02,30002.0,10pp,"[-1.033631682395935, -0.9777593016624451, -0.5357774496078491]",1
sub-01,ctxdm,col,02,120212.0,10pp,"[0.5033202767372131, -0.10505621135234833, -0.16981074213981628]",4
sub-01,ctxdm,col,02,111013.0,10pp,"[0.8352586030960083, 0.7419353723526001, 0.9529468417167664]",1
sub-01,ctxdm,col,02,11213.0,10pp,"[0.6484691500663757, 0.07108774036169052, 0.0620303638279438]",4
sub-01,ctxdm,col,02,10003.0,10pp,"[-0.4881860315799713, -0.29622772336006165, -0.058109283447265625]",4
sub-01,ctxdm,col,02,110201.0,10pp,"[-0.45802152156829834, -0.4454212784767151, -0.16660577058792114]",3
sub-01,ctxdm,col,02,11101.0,10pp,"[-0.42841821908950806, -0.4608779847621918, -0.2854093313217163]",3
sub-01,ctxdm,col,02,1003.0,10pp,"[0.6366970539093018, 0.19675731658935547, 0.1802452951669693]",3
sub-01,ctxdm,col,02,101213.0,10pp,"[0.5492079854011536, 0.29026275873184204, 0.21771089732646942]",3
sub-01,ctxdm,lco,02,31110.0,10pp,"[0.44283977150917053, 0.07267223298549652, 0.14333485066890717]",4
sub-01,ctxdm,lco,02,121311.0,10pp,"[0.9199241399765015, 0.11716201901435852, 0.18502068519592285]",4
sub-01,ctxdm,lco,02,10010.0,10pp,"[0.13201799988746643, -0.11078982800245285, -0.1739605814218521]",4
sub-01,ctxdm,lco,02,31002.0,10pp,"[0.43568262457847595, -0.2840711772441864, -0.03745190426707268]",1
sub-01,ctxdm,lco,02,110100.0,10pp,"[0.8428949117660522, 0.09243537485599518, 0.004947872832417488]",1
sub-01,ctxdm,lco,02,100103.0,10pp,"[0.5558164119720459, 0.008147391490638256, -0.09488660097122192]",4
sub-01,ctxdm,lco,02,0302.0,10pp,"[0.39041268825531006, 0.061154767870903015, 0.1507471650838852]",4
sub-01,ctxdm,lco,02,120113.0,10pp,"[1.6174052953720093, 0.3340500593185425, 0.25799620151519775]",4
sub-01,ctxdm,lco,02,30002.0,10pp,"[0.5853906273841858, 0.4971964955329895, 1.262373685836792]",1
sub-01,ctxdm,lco,02,120212.0,10pp,"[0.6351459622383118, 0.6927802562713623, 0.624927818775177]",4
sub-01,ctxdm,lco,02,111013.0,10pp,"[0.376312792301178, 0.963335394859314, 1.0349668264389038]",1
sub-01,ctxdm,lco,02,11213.0,10pp,"[0.3627321720123291, 0.40134209394454956, 0.39966893196105957]",4
sub-01,ctxdm,lco,02,10003.0,10pp,"[-0.23333941400051117, -0.01778567023575306, -0.0117248659953475]",4
sub-01,ctxdm,lco,02,110201.0,10pp,"[-0.15009348094463348, -0.1564001441001892, 0.05321773886680603]",3
sub-01,ctxdm,lco,02,11101.0,10pp,"[-0.3145767152309418, 0.021411871537566185, 0.3975176215171814]",3
sub-01,ctxdm,lco,02,1003.0,10pp,"[0.652370810508728, 0.08233135938644409, 0.10032937675714493]",3
sub-01,ctxdm,lco,02,101213.0,10pp,"[0.6825032830238342, 0.18136391043663025, 0.30789145827293396]",3
sub-01,interdms,loc_ABAB,01,13110103.0,10pp,"[1.4899547100067139, 2.171349048614502, 0.20641520619392395, 0.10389833897352219]",4
sub-01,interdms,loc_ABAB,01,3020203.0,10pp,"[0.6111170053482056, 0.5390709638595581, 0.21041621267795563, 0.24924521148204803]",4
sub-01,interdms,loc_ABAB,01,130110.0,10pp,"[1.6190224885940552, 1.3730436563491821, 0.2678767740726471, 0.38705185055732727]",4
sub-01,interdms,loc_ABAB,01,001310.0,10pp,"[0.20410862565040588, 0.6625992655754089, 0.16564391553401947, 0.22625041007995605]",4
sub-01,interdms,loc_ABAB,01,121211.0,10pp,"[0.08340227603912354, -0.06830798089504242, 0.32424238324165344, 0.6423717141151428]",4
sub-01,interdms,loc_ABAB,01,11021200.0,10pp,"[0.012850251980125904, 0.5914676189422607, 0.1981072723865509, 0.27525874972343445]",4
sub-01,interdms,loc_ABAB,01,3110211.0,10pp,"[0.2842293381690979, 0.8499173521995544, 0.5452361106872559, 0.614450216293335]",4
sub-01,ctxdm,lco,01,101303.0,10pp,"[0.5105491280555725, -0.06154623255133629, -0.13691312074661255]",4
sub-01,ctxdm,lco,01,30113.0,10pp,"[0.9245159029960632, 0.021972041577100754, -0.06246012821793556]",4
sub-01,ctxdm,lco,01,120211.0,10pp,"[-0.02878202684223652, 0.20936408638954163, 0.28829532861709595]",4
sub-01,ctxdm,lco,01,100212.0,10pp,"[0.11330710351467133, -0.05940765142440796, -0.0888049304485321]",4
sub-01,ctxdm,lco,01,101213.0,10pp,"[0.11825641989707947, 0.13626781105995178, 0.14917349815368652]",1
sub-01,ctxdm,lco,01,1003.0,10pp,"[0.35687097907066345, -0.1521826535463333, -0.39671802520751953]",1
sub-01,ctxdm,lco,01,10013.0,10pp,"[0.3040735721588135, -0.3375755250453949, -0.3964049816131592]",4
sub-01,ctxdm,lco,01,120002.0,10pp,"[0.6702048182487488, -0.2956555485725403, -0.36741119623184204]",4
sub-01,ctxdm,lco,01,0001.0,10pp,"[0.680640459060669, -0.1505272090435028, -0.07942002266645432]",4
sub-01,ctxdm,lco,01,31213.0,10pp,"[0.19575951993465424, -0.620138943195343, -0.6742252707481384]",4
sub-01,ctxdm,lco,01,11101.0,10pp,"[0.9721512198448181, -0.2524486482143402, -0.24481002986431122]",1
sub-01,ctxdm,lco,01,110201.0,10pp,"[0.7088071703910828, -0.3355173170566559, -0.25747665762901306]",1
sub-01,ctxdm,lco,01,30102.0,10pp,"[0.7057695388793945, -0.13207463920116425, -0.3348560631275177]",4
sub-01,ctxdm,lco,01,30002.0,10pp,"[0.18719254434108734, -0.10388000309467316, -0.1942504644393921]",3
sub-01,ctxdm,lco,01,110100.0,10pp,"[0.6918735504150391, -0.25037696957588196, -0.3431151807308197]",3
sub-01,ctxdm,lco,01,111013.0,10pp,"[0.8905140161514282, -0.03738470375537872, -0.09096015989780426]",3
sub-01,ctxdm,lco,01,31002.0,10pp,"[-0.17073705792427063, -0.2611422538757324, -0.025622541084885597]",3
sub-01,1back,obj,01,1200130101,10v,"[-0.3183315694332123, -0.8856375813484192, -1.1781872510910034, -1.0216413736343384, -1.2301338911056519]",4
sub-01,1back,obj,01,3110312031,10v,"[-0.07115031778812408, -0.4680415391921997, -0.4603330194950104, -0.5686448812484741, -0.6340349912643433]",4
sub-01,1back,obj,01,1110112011,10v,"[1.007713794708252, 0.42950835824012756, 0.14518727362155914, -0.06415554136037827, -0.15933500230312347]",4
sub-01,1back,obj,01,1310101110,10v,"[0.5240422487258911, -0.15940184891223907, -0.011696760542690754, 0.022334888577461243, 0.03182556480169296]",4
sub-01,1back,obj,01,1000110012,10v,"[0.09422405064105988, -0.208134263753891, -0.2951430082321167, -0.15655222535133362, 0.060300376266241074]",4
sub-01,1back,obj,01,1002110212,10v,"[0.4732288122177124, 0.005633292719721794, 0.07830613106489182, 0.09335654973983765, 0.04503164812922478]",4
sub-01,1back,obj,01,2130303100,10v,"[0.653008759021759, 0.3165513277053833, 0.2942119836807251, 0.29387763142585754, 0.25742313265800476]",4
sub-01,1back,obj,01,2010301100,10v,"[0.14591681957244873, 0.2913970649242401, 0.2823683023452759, 0.2779509127140045, 0.48266443610191345]",4
sub-01,1back,obj,01,1000200030,10v,"[0.7006069421768188, -0.05986538529396057, -0.04735980182886124, -0.22490358352661133, -0.3417334258556366]",4
sub-01,1back,obj,01,1302020302,10v,"[0.3523971140384674, -0.39140063524246216, -0.19516485929489136, 0.027986029163002968, 0.07627550512552261]",4
sub-01,interdms,ctg_ABAB,01,13110103.0,10v,"[0.3203783333301544, 0.593012809753418, -0.10739637911319733, -0.21801148355007172]",4
sub-01,interdms,ctg_ABAB,01,3020203.0,10v,"[0.5713544487953186, 0.12828505039215088, -0.4566913843154907, -0.5205586552619934]",4
sub-01,interdms,ctg_ABAB,01,130110.0,10v,"[-0.05424777418375015, 0.24803860485553741, -0.7653738260269165, -0.8505862951278687]",4
sub-01,interdms,ctg_ABAB,01,001310.0,10v,"[0.6274270415306091, 0.18737486004829407, -0.23425166308879852, -0.09569311141967773]",4
sub-01,interdms,ctg_ABAB,01,121211.0,10v,"[0.3688451945781708, 0.4517480432987213, -0.5425832867622375, -0.4560455083847046]",4
sub-01,interdms,ctg_ABAB,01,11021200.0,10v,"[-0.3827076554298401, -0.8295866250991821, -0.004659299738705158, 0.15121403336524963]",4
sub-01,interdms,ctg_ABAB,01,3110211.0,10v,"[1.2537885904312134, 0.3482998013496399, -0.5066304206848145, -0.43441733717918396]",4
sub-01,interdms,obj_ABBA,01,13110103.0,10v,"[0.8888983726501465, 0.9361037611961365, 0.10085613280534744, 0.06285718828439713]",4
sub-01,interdms,obj_ABBA,01,3020203.0,10v,"[0.4739522337913513, 0.04958020895719528, -0.3627840280532837, -0.2626086473464966]",4
sub-01,interdms,obj_ABBA,01,130110.0,10v,"[0.307741641998291, 0.06195257231593132, -0.39058035612106323, -0.32268670201301575]",4
sub-01,interdms,obj_ABBA,01,001310.0,10v,"[0.7611358761787415, 1.05607008934021, 0.14482378959655762, 0.362231582403183]",4
sub-01,interdms,obj_ABBA,01,121211.0,10v,"[1.3495649099349976, 1.197733759880066, -0.12843550741672516, -0.11636048555374146]",4
sub-01,interdms,obj_ABBA,01,11021200.0,10v,"[0.494109570980072, -0.1448795050382614, 0.12307082116603851, 0.23600226640701294]",4
sub-01,interdms,obj_ABBA,01,3110211.0,10v,"[-0.08269186317920685, -0.11864576488733292, -0.35360413789749146, -0.14844845235347748]",4
sub-01,ctxdm,col,01,101303.0,10v,"[0.8077572584152222, 0.5301327109336853, 0.3441298305988312]",4
sub-01,ctxdm,col,01,30113.0,10v,"[0.6346331238746643, 0.04802294448018074, -0.0016242170240730047]",4
sub-01,ctxdm,col,01,120211.0,10v,"[0.8516615629196167, 0.4133351445198059, 0.3309149742126465]",4
sub-01,ctxdm,col,01,100212.0,10v,"[0.41022080183029175, -0.048140645027160645, -0.3610917925834656]",4
sub-01,ctxdm,col,01,101213.0,10v,"[0.4947282671928406, -0.137176513671875, -0.4094582498073578]",1
sub-01,ctxdm,col,01,1003.0,10v,"[0.7621404528617859, -0.5585408806800842, -1.3714314699172974]",1
sub-01,ctxdm,col,01,10013.0,10v,"[0.18375512957572937, -0.6237279176712036, -0.9015227556228638]",4
sub-01,ctxdm,col,01,120002.0,10v,"[0.42060765624046326, -0.4962967336177826, -0.6926472187042236]",4
sub-01,ctxdm,col,01,0001.0,10v,"[-0.21723923087120056, -0.34605979919433594, -0.33680427074432373]",4
sub-01,ctxdm,col,01,31213.0,10v,"[0.26618191599845886, -0.48946329951286316, -0.4338666498661041]",4
sub-01,ctxdm,col,01,11101.0,10v,"[-0.6418987512588501, -0.5482962727546692, -0.3092805743217468]",1
sub-01,ctxdm,col,01,110201.0,10v,"[0.3427455425262451, -0.1978863775730133, 0.13691404461860657]",1
sub-01,ctxdm,col,01,30102.0,10v,"[0.7629327178001404, -0.03393423184752464, -0.12382805347442627]",4
sub-01,ctxdm,col,01,30002.0,10v,"[-1.0652738809585571, -0.8025859594345093, -0.6163610219955444]",3
sub-01,ctxdm,col,01,110100.0,10v,"[0.004842373076826334, 0.04062213748693466, 0.18778884410858154]",3
sub-01,ctxdm,col,01,111013.0,10v,"[0.9509151577949524, 0.38830506801605225, 0.34589117765426636]",3
sub-01,ctxdm,col,01,31002.0,10v,"[0.2519124150276184, 0.2843862473964691, 0.41246166825294495]",3
sub-01,interdms,obj_ABAB,01,13110103.0,10v,"[0.36581718921661377, 0.6167130470275879, 0.031115662306547165, -0.09727982431650162]",4
sub-01,interdms,obj_ABAB,01,3020203.0,10v,"[0.9822953939437866, 1.4872087240219116, -0.324494332075119, -0.5097872018814087]",4
sub-01,interdms,obj_ABAB,01,130110.0,10v,"[0.43805357813835144, 0.6590904593467712, -0.620033860206604, -0.9313446879386902]",4
sub-01,interdms,obj_ABAB,01,001310.0,10v,"[-0.1547485589981079, -0.4895137846469879, -0.5742936730384827, -0.3274531364440918]",4
sub-01,interdms,obj_ABAB,01,121211.0,10v,"[0.10908551514148712, 0.06739917397499084, -0.7221337556838989, -0.6970695853233337]",4
sub-01,interdms,obj_ABAB,01,11021200.0,10v,"[0.9113223552703857, 0.5190017223358154, 0.051963627338409424, 0.033888280391693115]",4
sub-01,interdms,obj_ABAB,01,3110211.0,10v,"[1.4354157447814941, 0.9317853450775146, -0.32076701521873474, -0.38868969678878784]",4
sub-01,1back,loc,01,1100120013,10v,"[-0.17073622345924377, -0.20330198109149933, -0.2666580080986023, -0.529767632484436, -0.7195755839347839]",4
sub-01,1back,loc,01,3100311031,10v,"[0.7905178070068359, 0.19666102528572083, -0.14282776415348053, -0.36574891209602356, -0.3922811448574066]",4
sub-01,1back,loc,01,1100111011,10v,"[-0.28994518518447876, -0.882067859172821, -0.8094521164894104, -0.9035641551017761, -0.872557520866394]",4
sub-01,1back,loc,01,1203131010,10v,"[0.6576500535011292, -0.3255850374698639, -0.6053196787834167, -0.8131948113441467, -0.9099321365356445]",4
sub-01,1back,loc,01,0300100011,10v,"[0.6032724976539612, -0.3892391324043274, -0.6263933777809143, -0.5693135261535645, -0.40064048767089844]",4
sub-01,1back,loc,01,3021002110,10v,"[-0.012161657214164734, -0.711172342300415, -0.8536426424980164, -0.8504326343536377, -0.6088067889213562]",4
sub-01,1back,loc,01,2120213030,10v,"[0.4675482213497162, 0.05074344947934151, 0.19382406771183014, 0.2076684832572937, 0.25948813557624817]",4
sub-01,1back,loc,01,1010201030,10v,"[-0.22024326026439667, -0.9130544662475586, -0.8767764568328857, -0.8171509504318237, -0.7366541624069214]",4
sub-01,1back,loc,01,0001000200,10v,"[0.38968947529792786, 0.3776659667491913, 0.2552673816680908, 0.346095472574234, 0.32940173149108887]",4
sub-01,1back,loc,01,1201130202,10v,"[0.6840127110481262, 0.3682260513305664, 0.4126206636428833, 0.3206382691860199, 0.4317667782306671]",4
sub-01,interdms,ctg_ABBA,01,13110103.0,10v,"[1.3227299451828003, 1.566169261932373, -0.0312645360827446, -0.2683448791503906]",4
sub-01,interdms,ctg_ABBA,01,3020203.0,10v,"[1.3102177381515503, 1.0091404914855957, -0.5473601222038269, -0.8654767274856567]",4
sub-01,interdms,ctg_ABBA,01,130110.0,10v,"[0.521681010723114, -0.004224834963679314, -1.0334017276763916, -1.2380393743515015]",4
sub-01,interdms,ctg_ABBA,01,001310.0,10v,"[0.6552630662918091, 0.2911486029624939, -0.514771580696106, -0.3443296253681183]",4
sub-01,interdms,ctg_ABBA,01,121211.0,10v,"[1.4484837055206299, -0.009228575974702835, -1.189557671546936, -1.5172178745269775]",4
sub-01,interdms,ctg_ABBA,01,11021200.0,10v,"[0.7318265438079834, 0.34262794256210327, -0.021589403972029686, 0.022845523431897163]",4
sub-01,interdms,ctg_ABBA,01,3110211.0,10v,"[-0.1271648108959198, -0.9824358224868774, -0.8340303301811218, -0.7786331176757812]",4
sub-01,interdms,loc_ABBA,01,13110103.0,10v,"[1.8267428874969482, 1.9531389474868774, 0.12729619443416595, 0.009217387065291405]",4
sub-01,interdms,loc_ABBA,01,3020203.0,10v,"[-0.23163549602031708, -0.20934683084487915, 0.08017679303884506, 0.1752353310585022]",4
sub-01,interdms,loc_ABBA,01,130110.0,10v,"[0.2424246221780777, -0.14143799245357513, -0.021994177252054214, 0.045561112463474274]",4
sub-01,interdms,loc_ABBA,01,001310.0,10v,"[0.608981728553772, 0.6567900776863098, 0.21782700717449188, 0.27453505992889404]",4
sub-01,interdms,loc_ABBA,01,121211.0,10v,"[0.7799909114837646, 1.189448595046997, 0.1931857168674469, 0.18853259086608887]",4
sub-01,interdms,loc_ABBA,01,11021200.0,10v,"[1.268275260925293, 0.6568983793258667, 0.2271881401538849, 0.3551204204559326]",4
sub-01,interdms,loc_ABBA,01,3110211.0,10v,"[0.24269604682922363, -0.3275306522846222, -0.09186176210641861, 0.062105316668748856]",4
sub-01,1back,ctg,01,1200130101,10v,"[0.023854585364460945, -0.08020120859146118, -0.0696307122707367, -0.03674670681357384, 0.07211170345544815]",4
sub-01,1back,ctg,01,1003110312,10v,"[0.08328928798437119, -0.6292170286178589, -0.6544486284255981, -0.9440597891807556, -0.9930523037910461]",4
sub-01,1back,ctg,01,1001110112,10v,"[0.09186051785945892, -0.9422277808189392, -0.9879331588745117, -1.1252224445343018, -1.4938453435897827]",4
sub-01,1back,ctg,01,3131010111,10v,"[-0.19327294826507568, -0.6776379346847534, -0.7388765811920166, -0.6411485075950623, -0.5087400674819946]",4
sub-01,1back,ctg,01,3001000110,10v,"[0.26665791869163513, -0.3151439130306244, -0.1686638742685318, -0.06268593668937683, 0.0617455393075943]",4
sub-01,1back,ctg,01,2100211021,10v,"[-0.20414459705352783, 0.0931207686662674, 0.10772164911031723, -0.0631914809346199, -0.10643565654754639]",4
sub-01,1back,ctg,01,1202130303,10v,"[-0.780552327632904, -0.10139495134353638, -0.1600368767976761, -0.21736980974674225, -0.21744871139526367]",4
sub-01,1back,ctg,01,1020103011,10v,"[0.5189030766487122, -0.1469806283712387, -0.10512061417102814, -0.024536041542887688, 0.07797357439994812]",4
sub-01,1back,ctg,01,0100020003,10v,"[0.34110280871391296, -0.04491293802857399, -0.027804862707853317, 0.07217483967542648, 0.12607690691947937]",4
sub-01,1back,ctg,01,1130202030,10v,"[1.100974440574646, 0.5614839792251587, 0.40968072414398193, 0.29133012890815735, 0.46901074051856995]",4
sub-01,ctxdm,col,02,31110.0,10v,"[0.7326798439025879, 0.3384462594985962, 0.3549400269985199]",4
sub-01,ctxdm,col,02,121311.0,10v,"[0.7033441066741943, 0.3218461275100708, 0.3140046000480652]",4
sub-01,ctxdm,col,02,10010.0,10v,"[0.7485129833221436, 0.38819602131843567, 0.19746887683868408]",4
sub-01,ctxdm,col,02,31002.0,10v,"[-0.037717100232839584, -0.04697504639625549, 0.04236529394984245]",1
sub-01,ctxdm,col,02,110100.0,10v,"[1.1821460723876953, -0.46201393008232117, -1.0418254137039185]",1
sub-01,ctxdm,col,02,100103.0,10v,"[-0.0312480628490448, -0.24918469786643982, -0.25859108567237854]",4
sub-01,ctxdm,col,02,0302.0,10v,"[0.19621260464191437, -0.39354297518730164, -0.4036618173122406]",4
sub-01,ctxdm,col,02,120113.0,10v,"[0.4630339443683624, -0.5520417094230652, -0.6152967214584351]",4
sub-01,ctxdm,col,02,30002.0,10v,"[-1.2792798280715942, -1.1420032978057861, -0.719065248966217]",1
sub-01,ctxdm,col,02,120212.0,10v,"[0.08877053111791611, -0.12609560787677765, 0.05244634300470352]",4
sub-01,ctxdm,col,02,111013.0,10v,"[0.9716859459877014, 0.28714925050735474, 0.5362268090248108]",1
sub-01,ctxdm,col,02,11213.0,10v,"[0.5862597227096558, 0.09659011662006378, 0.2653610110282898]",4
sub-01,ctxdm,col,02,10003.0,10v,"[0.36539360880851746, -0.01104476023465395, -0.05606207251548767]",4
sub-01,ctxdm,col,02,110201.0,10v,"[-0.6373509764671326, -0.3215283155441284, -0.24621227383613586]",3
sub-01,ctxdm,col,02,11101.0,10v,"[0.10659340769052505, -0.29627513885498047, -0.28894248604774475]",3
sub-01,ctxdm,col,02,1003.0,10v,"[-0.36732786893844604, 0.07006249576807022, 0.0462636761367321]",3
sub-01,ctxdm,col,02,101213.0,10v,"[-0.24291227757930756, 0.04506118223071098, 0.1897755265235901]",3
sub-01,ctxdm,lco,02,31110.0,10v,"[0.3629522919654846, -0.5869879126548767, -0.7892611622810364]",4
sub-01,ctxdm,lco,02,121311.0,10v,"[0.508410632610321, -0.9675016403198242, -1.0913686752319336]",4
sub-01,ctxdm,lco,02,10010.0,10v,"[0.07773002982139587, -0.8133803606033325, -0.9128915071487427]",4
sub-01,ctxdm,lco,02,31002.0,10v,"[0.5938075184822083, -0.2451857477426529, -0.19910135865211487]",1
sub-01,ctxdm,lco,02,110100.0,10v,"[1.2537299394607544, 0.07500263303518295, -0.3043370842933655]",1
sub-01,ctxdm,lco,02,100103.0,10v,"[0.16258224844932556, -0.9597682356834412, -1.0596613883972168]",4
sub-01,ctxdm,lco,02,0302.0,10v,"[0.6748890280723572, -0.09159202873706818, -0.05170772597193718]",4
sub-01,ctxdm,lco,02,120113.0,10v,"[0.48675262928009033, -0.01300848089158535, -0.005822855047881603]",4
sub-01,ctxdm,lco,02,30002.0,10v,"[-0.24365772306919098, -0.3447181284427643, -0.23436185717582703]",1
sub-01,ctxdm,lco,02,120212.0,10v,"[0.6611011624336243, -0.005282730795443058, -0.22934918105602264]",4
sub-01,ctxdm,lco,02,111013.0,10v,"[-0.2420351356267929, -0.11836972087621689, 0.02053205855190754]",1
sub-01,ctxdm,lco,02,11213.0,10v,"[1.034075140953064, -0.26533043384552, -0.5867364406585693]",4
sub-01,ctxdm,lco,02,10003.0,10v,"[0.5873426198959351, -0.5164602398872375, -0.4488801956176758]",4
