vertex,r2
9.750000000000000000e+03,4.592056274414062500e-01
9.752000000000000000e+03,5.536268949508666992e-01
9.770000000000000000e+03,4.849969148635864258e-01
9.831000000000000000e+03,4.693732261657714844e-01
9.971000000000000000e+03,4.943274259567260742e-01
1.002200000000000000e+04,4.115489721298217773e-01
1.005900000000000000e+04,3.862248063087463379e-01
1.006200000000000000e+04,3.754097819328308105e-01
1.009700000000000000e+04,6.992691159248352051e-01
1.013200000000000000e+04,5.559992790222167969e-01
1.013300000000000000e+04,5.382848978042602539e-01
1.014000000000000000e+04,6.415753364562988281e-01
1.018600000000000000e+04,5.846735835075378418e-01
1.019500000000000000e+04,4.657818675041198730e-01
1.023800000000000000e+04,6.314467191696166992e-01
1.029300000000000000e+04,4.326426982879638672e-01
1.031700000000000000e+04,5.047668218612670898e-01
1.032700000000000000e+04,3.925635814666748047e-01
1.037600000000000000e+04,5.398674011230468750e-01
1.039500000000000000e+04,4.365542531013488770e-01
1.042000000000000000e+04,4.454591870307922363e-01
1.044400000000000000e+04,5.581471920013427734e-01
1.052300000000000000e+04,5.570967197418212891e-01
1.056700000000000000e+04,5.708071589469909668e-01
1.057900000000000000e+04,4.670928120613098145e-01
1.075300000000000000e+04,6.102653741836547852e-01
1.082200000000000000e+04,6.182138919830322266e-01
1.083000000000000000e+04,4.849086999893188477e-01
1.088700000000000000e+04,5.538504123687744141e-01
1.100900000000000000e+04,7.190715074539184570e-01
1.111800000000000000e+04,5.251783132553100586e-01
1.113000000000000000e+04,6.250191330909729004e-01
1.119900000000000000e+04,7.167630195617675781e-01
1.130800000000000000e+04,6.519331932067871094e-01
1.133100000000000000e+04,5.838092565536499023e-01
1.134200000000000000e+04,5.657292008399963379e-01
1.136400000000000000e+04,6.405149698257446289e-01
1.140600000000000000e+04,5.718631744384765625e-01
1.156200000000000000e+04,8.385630249977111816e-01
1.158200000000000000e+04,8.791983723640441895e-01
1.160300000000000000e+04,7.652029991149902344e-01
1.162800000000000000e+04,5.252534151077270508e-01
1.165200000000000000e+04,8.174579143524169922e-01
1.175600000000000000e+04,6.762603521347045898e-01
1.181200000000000000e+04,6.211296319961547852e-01
1.185700000000000000e+04,7.049065828323364258e-01
1.211000000000000000e+04,3.704000115394592285e-01
1.214300000000000000e+04,6.290874481201171875e-01
1.216200000000000000e+04,5.593774914741516113e-01
1.250500000000000000e+04,6.661626100540161133e-01
1.256600000000000000e+04,6.631445288658142090e-01
1.259200000000000000e+04,6.943540573120117188e-01
1.259300000000000000e+04,7.387253046035766602e-01
1.259900000000000000e+04,5.611451864242553711e-01
1.266400000000000000e+04,5.811830759048461914e-01
1.267300000000000000e+04,7.416818737983703613e-01
1.268700000000000000e+04,5.596760511398315430e-01
1.270000000000000000e+04,5.860210657119750977e-01
1.277000000000000000e+04,5.741652250289916992e-01
1.289700000000000000e+04,5.477985143661499023e-01
1.299400000000000000e+04,6.437900066375732422e-01
1.310100000000000000e+04,6.953336596488952637e-01
1.316900000000000000e+04,6.909040212631225586e-01
1.324600000000000000e+04,5.883951783180236816e-01
1.324800000000000000e+04,5.767497420310974121e-01
1.335600000000000000e+04,5.199703574180603027e-01
1.336100000000000000e+04,5.336971282958984375e-01
1.348600000000000000e+04,7.766635417938232422e-01
1.357700000000000000e+04,7.351865768432617188e-01
1.358300000000000000e+04,6.329610347747802734e-01
1.375200000000000000e+04,5.472836494445800781e-01
1.378200000000000000e+04,6.624628305435180664e-01
1.382500000000000000e+04,5.733842253684997559e-01
1.402700000000000000e+04,7.763261198997497559e-01
1.405700000000000000e+04,7.094911336898803711e-01
1.412500000000000000e+04,6.110035181045532227e-01
1.413900000000000000e+04,7.843119502067565918e-01
1.419100000000000000e+04,7.982207536697387695e-01
1.420900000000000000e+04,5.816786289215087891e-01
1.426600000000000000e+04,6.643786430358886719e-01
1.442700000000000000e+04,7.538346052169799805e-01
1.445200000000000000e+04,6.103069782257080078e-01
1.446300000000000000e+04,6.477749347686767578e-01
1.451000000000000000e+04,6.830889582633972168e-01
1.452300000000000000e+04,7.033009529113769531e-01
1.452600000000000000e+04,6.777332425117492676e-01
1.467000000000000000e+04,6.961339712142944336e-01
1.471800000000000000e+04,6.915162801742553711e-01
1.473800000000000000e+04,5.677565336227416992e-01
1.478000000000000000e+04,7.194721102714538574e-01
1.480400000000000000e+04,4.984018206596374512e-01
1.485200000000000000e+04,7.609891295433044434e-01
1.487700000000000000e+04,6.050033569335937500e-01
1.495800000000000000e+04,7.211447954177856445e-01
1.501700000000000000e+04,4.895776510238647461e-01
1.511700000000000000e+04,7.518057823181152344e-01
1.520200000000000000e+04,5.524212718009948730e-01
1.522400000000000000e+04,6.514968276023864746e-01
1.530200000000000000e+04,5.834400057792663574e-01
1.539500000000000000e+04,5.600783824920654297e-01
1.549300000000000000e+04,6.013113856315612793e-01
1.576900000000000000e+04,6.146879196166992188e-01
1.584300000000000000e+04,5.791211724281311035e-01
1.587600000000000000e+04,5.170623064041137695e-01
1.598200000000000000e+04,5.176760554313659668e-01
1.607400000000000000e+04,5.809441804885864258e-01
1.611000000000000000e+04,5.355060696601867676e-01
1.613400000000000000e+04,7.240290641784667969e-01
1.616300000000000000e+04,6.882888078689575195e-01
1.617800000000000000e+04,4.826270937919616699e-01
1.620000000000000000e+04,6.211909055709838867e-01
1.630000000000000000e+04,5.667203664779663086e-01
1.632800000000000000e+04,5.159727334976196289e-01
1.637900000000000000e+04,7.005671262741088867e-01
1.639400000000000000e+04,5.772373080253601074e-01
1.641600000000000000e+04,4.790469408035278320e-01
1.647200000000000000e+04,6.749794483184814453e-01
1.676300000000000000e+04,6.524540185928344727e-01
1.695100000000000000e+04,7.077784538269042969e-01
1.708400000000000000e+04,6.076476573944091797e-01
1.724700000000000000e+04,8.108774423599243164e-01
1.728600000000000000e+04,6.042654514312744141e-01
1.734600000000000000e+04,7.331378459930419922e-01
1.738900000000000000e+04,8.146432638168334961e-01
1.740700000000000000e+04,5.616359114646911621e-01
1.750200000000000000e+04,5.586540699005126953e-01
1.756300000000000000e+04,5.472413897514343262e-01
1.757700000000000000e+04,5.856453776359558105e-01
1.762100000000000000e+04,7.234120965003967285e-01
1.763000000000000000e+04,5.177998542785644531e-01
1.765900000000000000e+04,5.735291242599487305e-01
1.767300000000000000e+04,6.446273922920227051e-01
1.769900000000000000e+04,7.051853537559509277e-01
1.771000000000000000e+04,5.807254314422607422e-01
1.772300000000000000e+04,6.265163421630859375e-01
1.774100000000000000e+04,6.537749767303466797e-01
1.776800000000000000e+04,6.328743696212768555e-01
1.785200000000000000e+04,8.040708899497985840e-01
1.787800000000000000e+04,7.600386142730712891e-01
1.788200000000000000e+04,7.359511256217956543e-01
1.790400000000000000e+04,7.014209032058715820e-01
1.792900000000000000e+04,6.278734207153320312e-01
1.798000000000000000e+04,7.443383932113647461e-01
1.798600000000000000e+04,8.648723959922790527e-01
1.828200000000000000e+04,6.630947589874267578e-01
1.841600000000000000e+04,5.921663045883178711e-01
1.842600000000000000e+04,6.342011690139770508e-01
1.844500000000000000e+04,8.572836518287658691e-01
1.845500000000000000e+04,6.865289211273193359e-01
1.849900000000000000e+04,5.199137330055236816e-01
1.851400000000000000e+04,5.721498727798461914e-01
1.867100000000000000e+04,5.861622095108032227e-01
1.876300000000000000e+04,6.381213665008544922e-01
1.879200000000000000e+04,6.491598486900329590e-01
1.897900000000000000e+04,6.668312549591064453e-01
1.899100000000000000e+04,5.602487325668334961e-01
1.909800000000000000e+04,5.989118814468383789e-01
1.932300000000000000e+04,5.109070539474487305e-01
1.938000000000000000e+04,3.916343450546264648e-01
1.939600000000000000e+04,5.020825862884521484e-01
1.960300000000000000e+04,6.939734220504760742e-01
1.964900000000000000e+04,7.796680927276611328e-01
1.973700000000000000e+04,8.274397850036621094e-01
1.979000000000000000e+04,8.758835792541503906e-01
1.983000000000000000e+04,5.423280596733093262e-01
2.010100000000000000e+04,-4.516393280029296875e+01
2.019100000000000000e+04,5.408773422241210938e-01
2.033100000000000000e+04,7.183435559272766113e-01
2.051900000000000000e+04,5.331223607063293457e-01
2.062600000000000000e+04,7.591527700424194336e-01
2.063900000000000000e+04,5.310853719711303711e-01
2.065200000000000000e+04,8.573515415191650391e-01
2.070500000000000000e+04,5.518865585327148438e-01
2.079100000000000000e+04,5.574749112129211426e-01
2.087400000000000000e+04,8.082312345504760742e-01
2.087500000000000000e+04,7.431873083114624023e-01
2.088700000000000000e+04,7.052483558654785156e-01
2.089200000000000000e+04,4.401458501815795898e-01
2.096100000000000000e+04,5.001506209373474121e-01
2.104900000000000000e+04,4.722664356231689453e-01
2.116700000000000000e+04,4.284324645996093750e-01
2.120300000000000000e+04,6.889974474906921387e-01
2.121200000000000000e+04,4.677041172981262207e-01
2.123900000000000000e+04,5.074006319046020508e-01
2.124400000000000000e+04,5.509026050567626953e-01
2.128500000000000000e+04,4.128395318984985352e-01
2.137700000000000000e+04,7.378914356231689453e-01
2.138300000000000000e+04,5.330975651741027832e-01
2.141700000000000000e+04,6.735649108886718750e-01
2.155800000000000000e+04,4.919373989105224609e-01
2.166300000000000000e+04,4.751535654067993164e-01
2.169000000000000000e+04,7.163878679275512695e-01
2.173100000000000000e+04,4.270799756050109863e-01
2.177300000000000000e+04,4.267924427986145020e-01
2.178500000000000000e+04,4.035090804100036621e-01
2.185700000000000000e+04,4.704641699790954590e-01
2.193900000000000000e+04,7.471940517425537109e-01
2.218200000000000000e+04,6.085106134414672852e-01
2.233000000000000000e+04,3.835663795471191406e-01
2.262000000000000000e+04,4.407821893692016602e-01
2.262100000000000000e+04,4.960277080535888672e-01
2.269000000000000000e+04,5.538095235824584961e-01
2.278000000000000000e+04,4.900426864624023438e-01
2.285700000000000000e+04,5.160396099090576172e-01
2.300700000000000000e+04,4.156220555305480957e-01
2.305200000000000000e+04,4.081666469573974609e-01
2.307600000000000000e+04,4.600330591201782227e-01
2.319000000000000000e+04,3.895246982574462891e-01
2.321100000000000000e+04,5.790377855300903320e-01
2.339300000000000000e+04,8.071765303611755371e-01
2.340300000000000000e+04,7.851530909538269043e-01
2.340900000000000000e+04,7.032932043075561523e-01
2.342100000000000000e+04,5.627714395523071289e-01
2.346100000000000000e+04,5.185555219650268555e-01
2.346200000000000000e+04,6.230339407920837402e-01
2.349700000000000000e+04,6.245066523551940918e-01
2.370100000000000000e+04,4.626848101615905762e-01
2.377800000000000000e+04,7.219148278236389160e-01
2.390700000000000000e+04,7.429101467132568359e-01
2.391600000000000000e+04,5.063543915748596191e-01
2.392400000000000000e+04,6.395425200462341309e-01
2.413200000000000000e+04,7.893932461738586426e-01
2.420000000000000000e+04,7.652372717857360840e-01
2.431600000000000000e+04,6.003216505050659180e-01
2.436900000000000000e+04,6.674836874008178711e-01
2.442300000000000000e+04,7.374377846717834473e-01
2.448300000000000000e+04,5.592303276062011719e-01
2.451700000000000000e+04,6.459698081016540527e-01
2.472000000000000000e+04,4.993010163307189941e-01
2.477900000000000000e+04,6.483097076416015625e-01
2.481200000000000000e+04,5.619182586669921875e-01
2.481500000000000000e+04,7.530925869941711426e-01
2.484200000000000000e+04,7.712790369987487793e-01
2.487400000000000000e+04,7.157829999923706055e-01
2.490200000000000000e+04,5.711436271667480469e-01
2.495400000000000000e+04,6.056732535362243652e-01
2.496000000000000000e+04,5.211082696914672852e-01
2.498300000000000000e+04,7.190048694610595703e-01
2.499900000000000000e+04,7.533204555511474609e-01
2.502500000000000000e+04,5.870217084884643555e-01
2.509100000000000000e+04,7.038863897323608398e-01
2.516500000000000000e+04,6.551148295402526855e-01
2.519000000000000000e+04,6.803368926048278809e-01
2.520500000000000000e+04,5.872437953948974609e-01
2.525600000000000000e+04,6.476241350173950195e-01
2.528100000000000000e+04,4.947101473808288574e-01
2.528500000000000000e+04,6.306459903717041016e-01
2.528700000000000000e+04,5.222865343093872070e-01
2.533400000000000000e+04,5.744363069534301758e-01
2.535700000000000000e+04,6.190871596336364746e-01
2.551100000000000000e+04,4.914969205856323242e-01
2.561400000000000000e+04,6.110569238662719727e-01
2.563100000000000000e+04,5.652322769165039062e-01
2.565200000000000000e+04,4.030106663703918457e-01
2.572300000000000000e+04,6.053590774536132812e-01
2.582200000000000000e+04,4.325147867202758789e-01
2.595000000000000000e+04,5.793617367744445801e-01
2.596900000000000000e+04,4.577176570892333984e-01
2.609100000000000000e+04,5.710601806640625000e-01
2.618000000000000000e+04,5.506440401077270508e-01
2.621200000000000000e+04,4.961206912994384766e-01
2.625900000000000000e+04,6.054208278656005859e-01
2.627500000000000000e+04,4.397591352462768555e-01
2.630300000000000000e+04,4.937459826469421387e-01
2.634700000000000000e+04,4.406828880310058594e-01
2.637000000000000000e+04,6.005823016166687012e-01
2.640500000000000000e+04,3.833549022674560547e-01
2.646100000000000000e+04,4.670414924621582031e-01
2.649500000000000000e+04,3.700014352798461914e-01
2.653800000000000000e+04,3.902319669723510742e-01
2.655400000000000000e+04,4.204052686691284180e-01
2.656400000000000000e+04,3.681836128234863281e-01
2.661900000000000000e+04,4.988755583763122559e-01
2.675500000000000000e+04,-4.516393280029296875e+01
2.691200000000000000e+04,4.790716171264648438e-01
2.693100000000000000e+04,-4.516393280029296875e+01
2.786600000000000000e+04,7.978784441947937012e-01
2.796600000000000000e+04,7.526586055755615234e-01
2.799600000000000000e+04,8.005337715148925781e-01
2.802800000000000000e+04,5.293376445770263672e-01
2.805100000000000000e+04,8.494068384170532227e-01
2.807400000000000000e+04,6.368899345397949219e-01
2.809800000000000000e+04,6.929056048393249512e-01
2.810200000000000000e+04,8.852324485778808594e-01
2.816700000000000000e+04,6.793767809867858887e-01
2.824600000000000000e+04,7.949118614196777344e-01
2.826300000000000000e+04,8.521121740341186523e-01
2.827300000000000000e+04,6.582126617431640625e-01
2.844200000000000000e+04,7.737888693809509277e-01
2.846800000000000000e+04,7.678625583648681641e-01
2.848900000000000000e+04,7.523366212844848633e-01
2.852800000000000000e+04,9.203883409500122070e-01
2.857600000000000000e+04,5.119938254356384277e-01
2.876200000000000000e+04,7.692360877990722656e-01
2.878500000000000000e+04,7.812179923057556152e-01
2.879600000000000000e+04,7.437222003936767578e-01
2.880000000000000000e+04,6.497161388397216797e-01
2.882500000000000000e+04,8.636643886566162109e-01
2.894900000000000000e+04,7.922286987304687500e-01
2.904600000000000000e+04,7.288472652435302734e-01
2.905700000000000000e+04,5.706491470336914062e-01
2.910600000000000000e+04,6.118098497390747070e-01
2.914700000000000000e+04,6.887654662132263184e-01
2.915200000000000000e+04,5.537005066871643066e-01
2.916100000000000000e+04,7.651772499084472656e-01
2.917700000000000000e+04,4.544752836227416992e-01
2.919000000000000000e+04,6.616183519363403320e-01
2.925800000000000000e+04,7.122616767883300781e-01
2.928500000000000000e+04,6.687252521514892578e-01
2.935200000000000000e+04,6.946125030517578125e-01
2.936200000000000000e+04,7.058848142623901367e-01
2.940000000000000000e+04,7.852041721343994141e-01
2.952600000000000000e+04,7.022575736045837402e-01
2.959600000000000000e+04,6.683126688003540039e-01
2.960800000000000000e+04,6.683894395828247070e-01
2.964500000000000000e+04,6.080360412597656250e-01
2.966000000000000000e+04,5.685100555419921875e-01
2.968700000000000000e+04,7.996960282325744629e-01
2.970500000000000000e+04,5.645033121109008789e-01
2.978800000000000000e+04,8.048983812332153320e-01
2.980300000000000000e+04,5.367131233215332031e-01
2.989900000000000000e+04,4.218235015869140625e-01
2.993700000000000000e+04,7.676793336868286133e-01
3.013500000000000000e+04,7.627848982810974121e-01
3.014800000000000000e+04,7.400631904602050781e-01
3.016000000000000000e+04,5.351035594940185547e-01
3.023500000000000000e+04,7.158572673797607422e-01
3.026400000000000000e+04,6.729810237884521484e-01
3.029900000000000000e+04,6.134496331214904785e-01
3.030400000000000000e+04,8.433935642242431641e-01
3.036900000000000000e+04,6.471747159957885742e-01
3.053600000000000000e+04,6.986649632453918457e-01
3.063500000000000000e+04,5.733295679092407227e-01
3.064000000000000000e+04,7.281492948532104492e-01
3.070900000000000000e+04,6.228149533271789551e-01
3.072300000000000000e+04,4.664002656936645508e-01
3.079000000000000000e+04,5.999550819396972656e-01
3.080000000000000000e+04,4.312692880630493164e-01
3.084400000000000000e+04,8.223524689674377441e-01
3.093700000000000000e+04,6.992608308792114258e-01
3.097300000000000000e+04,4.473893046379089355e-01
3.099100000000000000e+04,4.375872015953063965e-01
3.109900000000000000e+04,5.613332986831665039e-01
3.115700000000000000e+04,5.814236402511596680e-01
3.119700000000000000e+04,4.328417778015136719e-01
3.134900000000000000e+04,6.093397140502929688e-01
3.147500000000000000e+04,5.015178322792053223e-01
3.150200000000000000e+04,4.267624020576477051e-01
3.155000000000000000e+04,4.510161280632019043e-01
3.173800000000000000e+04,7.373020648956298828e-01
3.175800000000000000e+04,6.237134337425231934e-01
3.183700000000000000e+04,4.393714666366577148e-01
3.186900000000000000e+04,5.891208648681640625e-01
3.193900000000000000e+04,4.879903197288513184e-01
3.214500000000000000e+04,8.324893712997436523e-01
3.222400000000000000e+04,4.932574629783630371e-01
3.224200000000000000e+04,6.858338713645935059e-01
3.224300000000000000e+04,7.342548370361328125e-01
3.227000000000000000e+04,5.732123851776123047e-01
3.231200000000000000e+04,5.920591354370117188e-01
3.234300000000000000e+04,7.381851673126220703e-01
3.241100000000000000e+04,6.269562244415283203e-01
3.241600000000000000e+04,6.536045074462890625e-01
3.244200000000000000e+04,6.556396484375000000e-01
3.249600000000000000e+04,4.526745676994323730e-01
3.283900000000000000e+04,5.084048509597778320e-01
3.293800000000000000e+04,6.157343387603759766e-01
3.303900000000000000e+04,5.328322052955627441e-01
3.304000000000000000e+04,4.606851339340209961e-01
3.339200000000000000e+04,5.235581398010253906e-01
3.347100000000000000e+04,5.051434636116027832e-01
3.347300000000000000e+04,5.808845758438110352e-01
3.374800000000000000e+04,3.140289187431335449e-01
3.396000000000000000e+04,6.945402622222900391e-01
3.402900000000000000e+04,5.304099321365356445e-01
3.429500000000000000e+04,5.032180547714233398e-01
3.439600000000000000e+04,4.989653229713439941e-01
3.450800000000000000e+04,4.728567600250244141e-01
3.458500000000000000e+04,7.211518883705139160e-01
3.460800000000000000e+04,5.781596899032592773e-01
3.462000000000000000e+04,6.089937090873718262e-01
3.462700000000000000e+04,5.792610645294189453e-01
3.468700000000000000e+04,7.007457613945007324e-01
3.472600000000000000e+04,5.868786573410034180e-01
3.478700000000000000e+04,4.650061726570129395e-01
3.483600000000000000e+04,4.494733810424804688e-01
3.488500000000000000e+04,4.635023474693298340e-01
3.504100000000000000e+04,5.168655514717102051e-01
3.506000000000000000e+04,4.517969489097595215e-01
3.514500000000000000e+04,5.222095251083374023e-01
3.516000000000000000e+04,5.850786566734313965e-01
3.521900000000000000e+04,4.837660789489746094e-01
3.544600000000000000e+04,4.859621524810791016e-01
3.544900000000000000e+04,4.024252295494079590e-01
3.561000000000000000e+04,5.826458334922790527e-01
3.590700000000000000e+04,4.605538249015808105e-01
3.594900000000000000e+04,4.516408443450927734e-01
3.595400000000000000e+04,7.696286439895629883e-01
3.595800000000000000e+04,4.824457764625549316e-01
3.605700000000000000e+04,4.274944663047790527e-01
3.606600000000000000e+04,6.683079004287719727e-01
3.609000000000000000e+04,4.408677220344543457e-01
3.617300000000000000e+04,4.573804736137390137e-01
3.625700000000000000e+04,5.166413784027099609e-01
3.626100000000000000e+04,4.833999276161193848e-01
3.628900000000000000e+04,7.538527250289916992e-01
3.633300000000000000e+04,5.292024612426757812e-01
3.646400000000000000e+04,4.648320674896240234e-01
3.653200000000000000e+04,5.420730113983154297e-01
3.660200000000000000e+04,6.090781688690185547e-01
3.661400000000000000e+04,5.431130528450012207e-01
3.662700000000000000e+04,4.285816550254821777e-01
3.664400000000000000e+04,5.184422731399536133e-01
3.667700000000000000e+04,6.600152254104614258e-01
3.680400000000000000e+04,5.818337202072143555e-01
3.695600000000000000e+04,4.805450439453125000e-01
3.702500000000000000e+04,5.130679607391357422e-01
3.711900000000000000e+04,4.233401417732238770e-01
3.725300000000000000e+04,5.843772888183593750e-01
3.729200000000000000e+04,4.412482380867004395e-01
3.729700000000000000e+04,5.448660850524902344e-01
3.730300000000000000e+04,5.476853847503662109e-01
3.733700000000000000e+04,4.701200127601623535e-01
3.733900000000000000e+04,6.142998337745666504e-01
3.738200000000000000e+04,4.415397047996520996e-01
3.743000000000000000e+04,5.510303974151611328e-01
3.745000000000000000e+04,5.684803128242492676e-01
3.747600000000000000e+04,5.776618719100952148e-01
3.748900000000000000e+04,6.525162458419799805e-01
3.755600000000000000e+04,5.204153060913085938e-01
3.756300000000000000e+04,7.001672983169555664e-01
3.761300000000000000e+04,6.863186955451965332e-01
3.762800000000000000e+04,7.968352437019348145e-01
3.779000000000000000e+04,6.215662956237792969e-01
3.785900000000000000e+04,5.515249967575073242e-01
3.788500000000000000e+04,5.673655271530151367e-01
3.793200000000000000e+04,6.408548355102539062e-01
3.804700000000000000e+04,5.478471517562866211e-01
3.807600000000000000e+04,6.328909397125244141e-01
3.812300000000000000e+04,6.209187507629394531e-01
3.816400000000000000e+04,6.241246461868286133e-01
3.819900000000000000e+04,6.505137681961059570e-01
3.821000000000000000e+04,6.266721487045288086e-01
3.842000000000000000e+04,5.920034646987915039e-01
3.853700000000000000e+04,6.023098826408386230e-01
3.874600000000000000e+04,4.932363033294677734e-01
3.875400000000000000e+04,6.108648777008056641e-01
3.882900000000000000e+04,4.308686256408691406e-01
3.884800000000000000e+04,5.071634054183959961e-01
3.901900000000000000e+04,6.006622314453125000e-01
3.909000000000000000e+04,6.027035713195800781e-01
3.921500000000000000e+04,5.836954712867736816e-01
