vertex,r2
9.010000000000000000e+02,6.110335588455200195e-01
9.020000000000000000e+02,6.437762379646301270e-01
9.030000000000000000e+02,6.892465353012084961e-01
9.040000000000000000e+02,5.574920177459716797e-01
9.400000000000000000e+02,5.162963271141052246e-01
9.410000000000000000e+02,4.858998656272888184e-01
9.420000000000000000e+02,6.009612083435058594e-01
9.430000000000000000e+02,6.551069617271423340e-01
9.440000000000000000e+02,5.654430985450744629e-01
9.790000000000000000e+02,5.356515645980834961e-01
9.800000000000000000e+02,4.326924681663513184e-01
9.810000000000000000e+02,4.812131524085998535e-01
9.820000000000000000e+02,6.047161221504211426e-01
9.830000000000000000e+02,5.317652225494384766e-01
1.017000000000000000e+03,5.781883001327514648e-01
1.018000000000000000e+03,4.233025908470153809e-01
1.019000000000000000e+03,4.105510711669921875e-01
1.020000000000000000e+03,5.257853269577026367e-01
1.021000000000000000e+03,5.658218860626220703e-01
1.022000000000000000e+03,4.969809055328369141e-01
1.054000000000000000e+03,6.727968454360961914e-01
1.055000000000000000e+03,4.415056109428405762e-01
1.056000000000000000e+03,4.106609821319580078e-01
1.057000000000000000e+03,4.695492386817932129e-01
1.058000000000000000e+03,5.791417360305786133e-01
1.059000000000000000e+03,5.815393924713134766e-01
1.060000000000000000e+03,5.600118041038513184e-01
1.090000000000000000e+03,6.924564838409423828e-01
1.091000000000000000e+03,4.464385509490966797e-01
1.092000000000000000e+03,4.975535273551940918e-01
1.093000000000000000e+03,4.326143860816955566e-01
1.094000000000000000e+03,5.754150152206420898e-01
1.095000000000000000e+03,5.948903560638427734e-01
1.096000000000000000e+03,5.432518720626831055e-01
1.125000000000000000e+03,6.862150430679321289e-01
1.126000000000000000e+03,6.782077550888061523e-01
1.127000000000000000e+03,4.473071098327636719e-01
1.128000000000000000e+03,4.895296692848205566e-01
1.129000000000000000e+03,5.384688973426818848e-01
1.130000000000000000e+03,4.963732361793518066e-01
1.131000000000000000e+03,6.172393560409545898e-01
1.132000000000000000e+03,4.931932091712951660e-01
1.159000000000000000e+03,5.980418920516967773e-01
1.160000000000000000e+03,7.316904664039611816e-01
1.161000000000000000e+03,7.082239985466003418e-01
1.162000000000000000e+03,4.500606060028076172e-01
1.163000000000000000e+03,4.782993197441101074e-01
1.164000000000000000e+03,5.428688526153564453e-01
1.165000000000000000e+03,6.320245265960693359e-01
1.166000000000000000e+03,6.166256666183471680e-01
1.192000000000000000e+03,5.662996768951416016e-01
1.193000000000000000e+03,6.774491071701049805e-01
1.194000000000000000e+03,7.525497078895568848e-01
1.195000000000000000e+03,6.719218492507934570e-01
1.196000000000000000e+03,4.748849272727966309e-01
1.197000000000000000e+03,6.308383941650390625e-01
1.198000000000000000e+03,6.078296899795532227e-01
1.199000000000000000e+03,6.187866926193237305e-01
1.200000000000000000e+03,4.712751507759094238e-01
1.201000000000000000e+03,5.732290744781494141e-01
1.224000000000000000e+03,5.184767246246337891e-01
1.225000000000000000e+03,6.583899259567260742e-01
1.226000000000000000e+03,7.318884134292602539e-01
1.227000000000000000e+03,7.259696125984191895e-01
1.228000000000000000e+03,5.594483613967895508e-01
1.229000000000000000e+03,5.568467974662780762e-01
1.230000000000000000e+03,5.824204683303833008e-01
1.231000000000000000e+03,5.590723156929016113e-01
1.232000000000000000e+03,5.876021385192871094e-01
1.255000000000000000e+03,4.752348065376281738e-01
1.256000000000000000e+03,6.024014949798583984e-01
1.257000000000000000e+03,6.826451420783996582e-01
1.258000000000000000e+03,6.951038837432861328e-01
1.259000000000000000e+03,5.514476299285888672e-01
1.260000000000000000e+03,4.677171111106872559e-01
1.261000000000000000e+03,5.528441071510314941e-01
1.262000000000000000e+03,5.549467802047729492e-01
1.263000000000000000e+03,6.805216073989868164e-01
1.264000000000000000e+03,6.517186164855957031e-01
1.265000000000000000e+03,5.835225582122802734e-01
1.285000000000000000e+03,4.700405001640319824e-01
1.286000000000000000e+03,5.771282911300659180e-01
1.287000000000000000e+03,6.459006071090698242e-01
1.288000000000000000e+03,5.804424285888671875e-01
1.289000000000000000e+03,4.978724122047424316e-01
1.290000000000000000e+03,4.654203057289123535e-01
1.291000000000000000e+03,5.417830944061279297e-01
1.292000000000000000e+03,5.869494080543518066e-01
1.293000000000000000e+03,6.818820238113403320e-01
1.294000000000000000e+03,6.255733966827392578e-01
1.295000000000000000e+03,5.359004735946655273e-01
1.314000000000000000e+03,5.447266101837158203e-01
1.315000000000000000e+03,6.093229055404663086e-01
1.316000000000000000e+03,6.399536728858947754e-01
1.317000000000000000e+03,6.008583307266235352e-01
1.318000000000000000e+03,5.690300464630126953e-01
1.319000000000000000e+03,6.251610517501831055e-01
1.320000000000000000e+03,6.878136992454528809e-01
1.321000000000000000e+03,6.279759407043457031e-01
1.322000000000000000e+03,6.183007955551147461e-01
1.323000000000000000e+03,6.270630359649658203e-01
1.324000000000000000e+03,4.790978431701660156e-01
1.342000000000000000e+03,5.322130918502807617e-01
1.343000000000000000e+03,4.682511091232299805e-01
1.344000000000000000e+03,5.874236822128295898e-01
1.345000000000000000e+03,6.345940232276916504e-01
1.346000000000000000e+03,5.918627977371215820e-01
1.347000000000000000e+03,5.915943384170532227e-01
1.348000000000000000e+03,5.828175544738769531e-01
1.349000000000000000e+03,5.636168718338012695e-01
1.350000000000000000e+03,5.358909368515014648e-01
1.351000000000000000e+03,4.460845589637756348e-01
1.352000000000000000e+03,4.710632562637329102e-01
1.353000000000000000e+03,5.001811981201171875e-01
1.369000000000000000e+03,6.651328802108764648e-01
1.370000000000000000e+03,5.724543333053588867e-01
1.371000000000000000e+03,5.324539542198181152e-01
1.372000000000000000e+03,6.108217239379882812e-01
1.373000000000000000e+03,5.849567651748657227e-01
1.374000000000000000e+03,5.583769083023071289e-01
1.375000000000000000e+03,4.364114999771118164e-01
1.376000000000000000e+03,4.087103009223937988e-01
1.377000000000000000e+03,4.813166856765747070e-01
1.378000000000000000e+03,3.834421634674072266e-01
1.379000000000000000e+03,4.544843435287475586e-01
1.380000000000000000e+03,4.599987268447875977e-01
1.381000000000000000e+03,0.000000000000000000e+00
1.395000000000000000e+03,7.438712120056152344e-01
1.396000000000000000e+03,6.976079940795898438e-01
1.397000000000000000e+03,5.421122312545776367e-01
1.398000000000000000e+03,5.422840118408203125e-01
1.399000000000000000e+03,5.906932353973388672e-01
1.400000000000000000e+03,5.242532491683959961e-01
1.401000000000000000e+03,4.149577021598815918e-01
1.402000000000000000e+03,3.401328325271606445e-01
1.403000000000000000e+03,3.422859311103820801e-01
1.404000000000000000e+03,4.055666923522949219e-01
1.405000000000000000e+03,5.137301683425903320e-01
1.406000000000000000e+03,4.710654616355895996e-01
1.407000000000000000e+03,4.375833272933959961e-01
1.408000000000000000e+03,0.000000000000000000e+00
1.420000000000000000e+03,7.006032466888427734e-01
1.421000000000000000e+03,6.899656057357788086e-01
1.422000000000000000e+03,5.782008171081542969e-01
1.423000000000000000e+03,4.717631340026855469e-01
1.424000000000000000e+03,5.568432211875915527e-01
1.425000000000000000e+03,5.098998546600341797e-01
1.426000000000000000e+03,4.520802497863769531e-01
1.427000000000000000e+03,4.170538187026977539e-01
1.428000000000000000e+03,4.231055378913879395e-01
1.429000000000000000e+03,4.862987399101257324e-01
1.430000000000000000e+03,5.459554195404052734e-01
1.431000000000000000e+03,4.763198494911193848e-01
1.432000000000000000e+03,4.553431868553161621e-01
1.433000000000000000e+03,0.000000000000000000e+00
1.434000000000000000e+03,0.000000000000000000e+00
1.444000000000000000e+03,7.703056931495666504e-01
1.445000000000000000e+03,7.671170830726623535e-01
1.446000000000000000e+03,6.445006728172302246e-01
1.447000000000000000e+03,5.184454321861267090e-01
1.448000000000000000e+03,6.098335981369018555e-01
1.449000000000000000e+03,5.859236717224121094e-01
1.450000000000000000e+03,5.382954478263854980e-01
1.451000000000000000e+03,6.171956658363342285e-01
1.452000000000000000e+03,5.702383518218994141e-01
1.453000000000000000e+03,6.004782319068908691e-01
1.454000000000000000e+03,5.352208018302917480e-01
1.455000000000000000e+03,5.390728712081909180e-01
1.456000000000000000e+03,5.816441774368286133e-01
1.457000000000000000e+03,0.000000000000000000e+00
1.467000000000000000e+03,7.210230827331542969e-01
1.468000000000000000e+03,6.568593978881835938e-01
1.469000000000000000e+03,5.256627798080444336e-01
1.470000000000000000e+03,4.833433032035827637e-01
1.471000000000000000e+03,5.979379415512084961e-01
1.472000000000000000e+03,6.340001821517944336e-01
1.473000000000000000e+03,5.722329020500183105e-01
1.474000000000000000e+03,5.364875793457031250e-01
1.475000000000000000e+03,4.948295354843139648e-01
1.476000000000000000e+03,4.910898208618164062e-01
1.477000000000000000e+03,5.891205668449401855e-01
1.478000000000000000e+03,6.306126117706298828e-01
1.479000000000000000e+03,5.964897871017456055e-01
1.480000000000000000e+03,0.000000000000000000e+00
1.481000000000000000e+03,0.000000000000000000e+00
1.482000000000000000e+03,0.000000000000000000e+00
1.489000000000000000e+03,5.333231687545776367e-01
1.490000000000000000e+03,5.234401226043701172e-01
1.491000000000000000e+03,4.210318326950073242e-01
1.492000000000000000e+03,4.286764264106750488e-01
1.493000000000000000e+03,5.792471170425415039e-01
1.494000000000000000e+03,6.457330584526062012e-01
1.495000000000000000e+03,5.742453336715698242e-01
1.496000000000000000e+03,5.014817714691162109e-01
1.497000000000000000e+03,5.169949531555175781e-01
1.498000000000000000e+03,5.070592164993286133e-01
1.499000000000000000e+03,4.854996800422668457e-01
1.500000000000000000e+03,5.984013080596923828e-01
1.501000000000000000e+03,5.614798069000244141e-01
1.502000000000000000e+03,0.000000000000000000e+00
1.503000000000000000e+03,0.000000000000000000e+00
1.504000000000000000e+03,0.000000000000000000e+00
1.510000000000000000e+03,4.813011288642883301e-01
1.511000000000000000e+03,5.489044785499572754e-01
1.512000000000000000e+03,3.950622677803039551e-01
1.513000000000000000e+03,4.233872294425964355e-01
1.514000000000000000e+03,5.759477615356445312e-01
1.515000000000000000e+03,6.189012527465820312e-01
1.516000000000000000e+03,5.323818922042846680e-01
1.517000000000000000e+03,4.560602307319641113e-01
1.518000000000000000e+03,5.184447169303894043e-01
1.519000000000000000e+03,5.472655296325683594e-01
1.520000000000000000e+03,4.330629706382751465e-01
1.521000000000000000e+03,4.668827056884765625e-01
1.522000000000000000e+03,4.915379285812377930e-01
1.523000000000000000e+03,0.000000000000000000e+00
1.524000000000000000e+03,0.000000000000000000e+00
1.525000000000000000e+03,0.000000000000000000e+00
1.526000000000000000e+03,0.000000000000000000e+00
1.527000000000000000e+03,0.000000000000000000e+00
1.530000000000000000e+03,5.050246715545654297e-01
1.531000000000000000e+03,5.417594313621520996e-01
1.532000000000000000e+03,4.417654275894165039e-01
1.533000000000000000e+03,4.468204975128173828e-01
1.534000000000000000e+03,5.499897599220275879e-01
1.535000000000000000e+03,5.851607322692871094e-01
1.536000000000000000e+03,4.848430752754211426e-01
1.537000000000000000e+03,4.128667116165161133e-01
1.538000000000000000e+03,5.083595514297485352e-01
1.539000000000000000e+03,5.543701648712158203e-01
1.540000000000000000e+03,4.473724961280822754e-01
1.541000000000000000e+03,3.821117281913757324e-01
1.542000000000000000e+03,4.352546930313110352e-01
1.543000000000000000e+03,0.000000000000000000e+00
1.544000000000000000e+03,0.000000000000000000e+00
1.545000000000000000e+03,0.000000000000000000e+00
1.546000000000000000e+03,0.000000000000000000e+00
1.547000000000000000e+03,0.000000000000000000e+00
1.549000000000000000e+03,7.901925444602966309e-01
1.550000000000000000e+03,5.513964295387268066e-01
1.551000000000000000e+03,4.668927788734436035e-01
1.552000000000000000e+03,4.893393516540527344e-01
1.553000000000000000e+03,5.228040218353271484e-01
1.554000000000000000e+03,5.378081798553466797e-01
1.555000000000000000e+03,4.515007138252258301e-01
1.556000000000000000e+03,4.614012837409973145e-01
1.557000000000000000e+03,5.131890773773193359e-01
1.558000000000000000e+03,5.645484328269958496e-01
1.559000000000000000e+03,4.824472665786743164e-01
1.560000000000000000e+03,4.056401252746582031e-01
1.561000000000000000e+03,5.474417805671691895e-01
1.562000000000000000e+03,0.000000000000000000e+00
1.563000000000000000e+03,0.000000000000000000e+00
1.564000000000000000e+03,0.000000000000000000e+00
1.565000000000000000e+03,0.000000000000000000e+00
1.566000000000000000e+03,0.000000000000000000e+00
1.567000000000000000e+03,8.240942955017089844e-01
1.568000000000000000e+03,5.931400060653686523e-01
1.569000000000000000e+03,4.427962303161621094e-01
1.570000000000000000e+03,4.878093004226684570e-01
1.571000000000000000e+03,4.394563436508178711e-01
1.572000000000000000e+03,4.455071687698364258e-01
1.573000000000000000e+03,4.285074472427368164e-01
1.574000000000000000e+03,4.978171586990356445e-01
1.575000000000000000e+03,5.152444839477539062e-01
1.576000000000000000e+03,5.718850493431091309e-01
1.577000000000000000e+03,5.106694698333740234e-01
1.578000000000000000e+03,4.732467532157897949e-01
1.579000000000000000e+03,5.706579685211181641e-01
1.580000000000000000e+03,5.265910625457763672e-01
1.581000000000000000e+03,0.000000000000000000e+00
1.582000000000000000e+03,0.000000000000000000e+00
1.583000000000000000e+03,0.000000000000000000e+00
1.584000000000000000e+03,7.005053758621215820e-01
1.585000000000000000e+03,5.767825245857238770e-01
1.586000000000000000e+03,4.945384263992309570e-01
1.587000000000000000e+03,4.504122734069824219e-01
1.588000000000000000e+03,4.059799313545227051e-01
1.589000000000000000e+03,4.228172898292541504e-01
1.590000000000000000e+03,4.684652686119079590e-01
1.591000000000000000e+03,5.040512084960937500e-01
1.592000000000000000e+03,5.106445550918579102e-01
1.593000000000000000e+03,5.806750059127807617e-01
1.594000000000000000e+03,5.245937705039978027e-01
1.595000000000000000e+03,4.995045065879821777e-01
1.596000000000000000e+03,5.509677529335021973e-01
1.597000000000000000e+03,6.251975297927856445e-01
1.598000000000000000e+03,0.000000000000000000e+00
1.599000000000000000e+03,0.000000000000000000e+00
1.600000000000000000e+03,6.688064336776733398e-01
1.601000000000000000e+03,6.004066467285156250e-01
1.602000000000000000e+03,5.864310264587402344e-01
1.603000000000000000e+03,4.675177931785583496e-01
1.604000000000000000e+03,4.431750774383544922e-01
1.605000000000000000e+03,4.392380714416503906e-01
1.606000000000000000e+03,5.064005851745605469e-01
1.607000000000000000e+03,5.137329101562500000e-01
1.608000000000000000e+03,5.318379402160644531e-01
1.609000000000000000e+03,5.599208474159240723e-01
1.610000000000000000e+03,5.034528970718383789e-01
1.611000000000000000e+03,5.065667629241943359e-01
1.612000000000000000e+03,5.788362026214599609e-01
1.613000000000000000e+03,6.637176871299743652e-01
1.614000000000000000e+03,6.746153831481933594e-01
1.615000000000000000e+03,5.847418904304504395e-01
1.616000000000000000e+03,5.970124602317810059e-01
1.617000000000000000e+03,5.931632518768310547e-01
1.618000000000000000e+03,4.536944031715393066e-01
1.619000000000000000e+03,4.221503734588623047e-01
1.620000000000000000e+03,4.395183324813842773e-01
1.621000000000000000e+03,4.996822476387023926e-01
1.622000000000000000e+03,5.335241556167602539e-01
1.623000000000000000e+03,5.450818538665771484e-01
1.624000000000000000e+03,5.176525115966796875e-01
1.625000000000000000e+03,4.978356957435607910e-01
1.626000000000000000e+03,5.438251495361328125e-01
1.627000000000000000e+03,5.871490836143493652e-01
1.628000000000000000e+03,6.560155153274536133e-01
1.629000000000000000e+03,6.042634248733520508e-01
1.630000000000000000e+03,5.889391899108886719e-01
1.631000000000000000e+03,5.549112558364868164e-01
1.632000000000000000e+03,4.514454603195190430e-01
1.633000000000000000e+03,4.609691500663757324e-01
1.634000000000000000e+03,5.112185478210449219e-01
1.635000000000000000e+03,5.457780957221984863e-01
1.636000000000000000e+03,5.170569419860839844e-01
1.637000000000000000e+03,4.896563291549682617e-01
1.638000000000000000e+03,5.178710222244262695e-01
1.639000000000000000e+03,5.172010660171508789e-01
1.640000000000000000e+03,5.861403942108154297e-01
1.641000000000000000e+03,5.788131356239318848e-01
1.642000000000000000e+03,8.330780267715454102e-01
1.643000000000000000e+03,6.381635665893554688e-01
1.644000000000000000e+03,4.776998162269592285e-01
1.645000000000000000e+03,5.267864465713500977e-01
1.646000000000000000e+03,5.123085975646972656e-01
1.647000000000000000e+03,4.526994228363037109e-01
1.648000000000000000e+03,4.571057558059692383e-01
1.649000000000000000e+03,4.702398180961608887e-01
1.650000000000000000e+03,5.059840083122253418e-01
1.651000000000000000e+03,5.399755239486694336e-01
1.652000000000000000e+03,5.305150747299194336e-01
1.653000000000000000e+03,5.244457721710205078e-01
1.654000000000000000e+03,6.037771105766296387e-01
1.655000000000000000e+03,4.717310070991516113e-01
1.656000000000000000e+03,5.108486413955688477e-01
1.657000000000000000e+03,3.998461961746215820e-01
1.658000000000000000e+03,4.382169842720031738e-01
1.659000000000000000e+03,5.351589918136596680e-01
1.660000000000000000e+03,4.502084255218505859e-01
1.661000000000000000e+03,4.274025559425354004e-01
1.662000000000000000e+03,4.351587295532226562e-01
1.663000000000000000e+03,4.614974260330200195e-01
1.664000000000000000e+03,5.681757926940917969e-01
1.665000000000000000e+03,5.220631361007690430e-01
1.666000000000000000e+03,4.911129474639892578e-01
1.667000000000000000e+03,6.184992790222167969e-01
1.668000000000000000e+03,4.918764829635620117e-01
1.669000000000000000e+03,4.974752664566040039e-01
1.670000000000000000e+03,5.186486244201660156e-01
1.671000000000000000e+03,4.701499342918395996e-01
1.672000000000000000e+03,4.626596570014953613e-01
1.673000000000000000e+03,4.492717981338500977e-01
1.674000000000000000e+03,4.687591791152954102e-01
1.675000000000000000e+03,5.825592279434204102e-01
1.676000000000000000e+03,5.527251362800598145e-01
1.677000000000000000e+03,6.629487276077270508e-01
1.678000000000000000e+03,4.886697530746459961e-01
1.679000000000000000e+03,5.095157027244567871e-01
1.680000000000000000e+03,5.736963748931884766e-01
1.681000000000000000e+03,4.996999502182006836e-01
1.682000000000000000e+03,4.755699634552001953e-01
1.683000000000000000e+03,4.683263897895812988e-01
1.684000000000000000e+03,6.197782754898071289e-01
1.685000000000000000e+03,6.575158834457397461e-01
1.686000000000000000e+03,6.070485115051269531e-01
1.687000000000000000e+03,4.557366371154785156e-01
1.688000000000000000e+03,5.251657962799072266e-01
1.689000000000000000e+03,6.092539429664611816e-01
1.690000000000000000e+03,5.760080814361572266e-01
1.691000000000000000e+03,5.272845625877380371e-01
1.692000000000000000e+03,7.511401772499084473e-01
1.693000000000000000e+03,6.373972892761230469e-01
1.694000000000000000e+03,5.920743942260742188e-01
1.695000000000000000e+03,5.354683399200439453e-01
1.696000000000000000e+03,5.034316778182983398e-01
1.697000000000000000e+03,6.150900125503540039e-01
1.698000000000000000e+03,6.232367753982543945e-01
1.699000000000000000e+03,6.747927665710449219e-01
1.700000000000000000e+03,6.158784627914428711e-01
1.701000000000000000e+03,5.748090744018554688e-01
1.702000000000000000e+03,6.209386587142944336e-01
1.703000000000000000e+03,5.096373558044433594e-01
1.704000000000000000e+03,6.115981340408325195e-01
1.705000000000000000e+03,6.442956328392028809e-01
1.706000000000000000e+03,6.930447816848754883e-01
1.707000000000000000e+03,5.665663480758666992e-01
1.708000000000000000e+03,6.266362667083740234e-01
1.709000000000000000e+03,6.208277344703674316e-01
1.710000000000000000e+03,5.953680276870727539e-01
1.711000000000000000e+03,6.075357794761657715e-01
1.712000000000000000e+03,5.704022645950317383e-01
1.713000000000000000e+03,6.789748668670654297e-01
1.714000000000000000e+03,4.904397726058959961e-01
1.715000000000000000e+03,4.876072406768798828e-01
1.716000000000000000e+03,6.414144635200500488e-01
1.717000000000000000e+03,5.195600986480712891e-01
