subject,task,acq,run,tc,roi,betas,n_repeats
sub-01,1back,loc,01,1201130202,9-46d,"[-0.5776652693748474, 0.11815198510885239, -0.5061419606208801, -0.10294098407030106, -0.225907102227211, -0.13278892636299133, -0.1809612363576889, -0.07972051203250885, -0.15787923336029053, -0.07289349287748337, -0.0991741344332695, -0.07443705946207047]",4
sub-01,1back,loc,01,1203131010,10pp,"[-0.3344399631023407, -0.03907627612352371, -0.12437818944454193, -0.13420896232128143, -0.12951891124248505, -0.1737646460533142, -0.014784756116569042, -0.21921640634536743, -0.011814029887318611, -0.2314508706331253, 0.03851969540119171, -0.23117317259311676]",4
sub-01,1back,loc,01,1203131010,10v,"[-0.2812742590904236, 0.18510723114013672, -0.23472405970096588, -0.05420258268713951, -0.06700398772954941, -0.12205041944980621, -0.03517027944326401, -0.1706392467021942, -0.04084885120391846, -0.1914675384759903, -0.07631735503673553, -0.21307472884655]",4
sub-01,1back,loc,01,1203131010,46,"[-0.6056100130081177, 0.008237115107476711, -0.39950481057167053, -0.29781919717788696, -0.21781860291957855, -0.3463602364063263, -0.24096952378749847, -0.3815577030181885, -0.29719290137290955, -0.3979405462741852, -0.2739538252353668, -0.4268186092376709]",4
sub-01,1back,loc,01,1203131010,47s,"[-0.19445782899856567, 0.0814838781952858, -0.11031976342201233, -0.09874459356069565, 0.02692694030702114, -0.19365356862545013, 0.012624452821910381, -0.1990201473236084, -0.06029948964715004, -0.2108297049999237, -0.07927092909812927, -0.2261299341917038]",4
sub-01,1back,loc,01,1203131010,9-46d,"[-0.27527180314064026, 0.07542148232460022, -0.15985600650310516, -0.11131656169891357, -0.0022098016925156116, -0.1603427678346634, -0.12151236832141876, -0.1425313651561737, -0.20941880345344543, -0.22464799880981445, -0.2339112013578415, -0.2917059659957886]",4
sub-01,1back,obj,01,0010001100,10pp,"[-0.3370104134082794, -0.015302691608667374, -0.19863083958625793, -0.08249230682849884, -0.10392174124717712, -0.08683693408966064, 0.00927412137389183, -0.06176022067666054, -0.04828152805566788, 0.013512397184967995, -0.08760243654251099, -0.009942588396370411]",4
sub-01,1back,obj,01,0010001100,10v,"[-0.1522359848022461, 0.07259766757488251, -0.08575145900249481, 0.0008392016170546412, 0.06796617060899734, -0.01709645241498947, 0.19484731554985046, 0.014602088369429111, 0.1342356950044632, 0.06532412022352219, 0.06013553589582443, 0.08557123690843582]",4
sub-01,1back,obj,01,0010001100,46,"[-0.423691987991333, 0.13451698422431946, -0.23172548413276672, -0.12208626419305801, -0.1305830180644989, -0.05514006316661835, -0.05749376863241196, -0.06842777878046036, -0.013790890574455261, -0.06721724569797516, -0.030847350135445595, -0.08397538214921951]",4
sub-01,1back,obj,01,0010001100,47s,"[-0.35115817189216614, 0.3478134572505951, -0.29460689425468445, -0.00015338236698880792, -0.1356397420167923, -0.06659926474094391, -0.08750699460506439, -0.05873872712254524, -0.13677163422107697, -0.07081668823957443, -0.2179911881685257, -0.14182837307453156]",4
sub-01,1back,obj,01,0010001100,9-46d,"[-0.6482691168785095, 0.22264015674591064, -0.44157353043556213, -0.14804664254188538, -0.22847676277160645, -0.13530005514621735, -0.10135896503925323, -0.13932543992996216, 0.0003166138776578009, -0.12920749187469482, -0.020095955580472946, -0.13389627635478973]",4
sub-01,1back,obj,01,0100020003,10pp,"[-0.1512107253074646, 0.15777401626110077, -0.1611315757036209, 0.014927774667739868, -0.07653068006038666, -0.014697154983878136, -0.0012106995563954115, -0.026515914127230644, 0.0029052088502794504, -0.07541653513908386, 0.1207052618265152, -0.08938004076480865]",4
sub-01,1back,obj,01,0100020003,10v,"[-0.16190554201602936, 0.20017461478710175, -0.07489294558763504, 0.015361253172159195, -0.036839406937360764, 0.020259082317352295, -0.017935659736394882, -0.014918267726898193, 0.023349782451987267, -0.040226273238658905, 0.045513711869716644, -0.06301119178533554]",4
sub-01,1back,obj,01,0100020003,46,"[0.025183262303471565, 0.12222716957330704, 0.09437956660985947, 0.024682560935616493, 0.18689031898975372, 0.07978653907775879, 0.13767750561237335, 0.09506292641162872, 0.09608975797891617, 0.04860275983810425, 0.17870362102985382, 0.022136690095067024]",4
sub-01,1back,obj,01,0100020003,47s,"[-0.03549707308411598, 0.13811855018138885, 0.04818165302276611, -0.036443352699279785, 0.07123087346553802, -0.03691276162862778, 0.09288115054368973, -0.08369095623493195, 0.09914343059062958, -0.11865762621164322, 0.07093510776758194, -0.10854198783636093]",4
sub-01,1back,obj,01,0100020003,9-46d,"[-0.22663727402687073, 0.20671939849853516, -0.23507899045944214, -0.05908522754907608, -0.005510425660759211, -0.03914007544517517, -0.021521883085370064, -0.06140720099210739, -0.03232178837060928, -0.06457195430994034, 0.02672884240746498, -0.150682732462883]",4
sub-01,1back,obj,01,0111011201,10pp,"[-0.014016728848218918, 0.08967440575361252, -0.07877323776483536, 0.05382246896624565, -0.022249722853302956, 0.04830867052078247, -0.03371916338801384, 0.03690497204661369, 0.01896890066564083, -0.008920657448470592, 0.10364682972431183, -0.056990232318639755]",4
sub-01,1back,obj,01,0111011201,10v,"[0.07019801437854767, 0.30071285367012024, -0.02685004472732544, 0.1648542881011963, 0.06840883940458298, 0.09635020047426224, 0.12721091508865356, 0.0466647744178772, 0.11550273001194, 0.023171652108430862, 0.02721882238984108, -0.0016670820768922567]",4
sub-01,1back,obj,01,0111011201,46,"[0.05771559104323387, 0.21169057488441467, 0.022151505574584007, 0.1303020417690277, 0.12616875767707825, 0.07233980298042297, 0.23303726315498352, 0.05108294263482094, 0.17969264090061188, 0.05405988544225693, 0.039371881633996964, 0.046093493700027466]",4
sub-01,1back,obj,01,0111011201,47s,"[-0.351148784160614, 0.09071372449398041, -0.22836042940616608, -0.08510664850473404, -0.04708756133913994, -0.10390372574329376, 0.023973559960722923, -0.09617165476083755, -0.03887040913105011, -0.03772448003292084, -0.042098887264728546, -0.07011369615793228]",4
sub-01,1back,obj,01,0111011201,9-46d,"[-0.4072474539279938, 0.23917485773563385, -0.28363102674484253, -0.035757023841142654, -0.0913328230381012, -0.09193655848503113, -0.029374241828918457, -0.10001269727945328, 0.015823621302843094, -0.12352173030376434, -0.06534163653850555, -0.16216515004634857]",4
sub-01,1back,obj,01,0201030110,10pp,"[0.31829965114593506, 0.17157196998596191, 0.22869117558002472, 0.21144196391105652, 0.29120731353759766, 0.20221726596355438, 0.3289440870285034, 0.1733241081237793, 0.3757348358631134, 0.20271478593349457, 0.19912618398666382, 0.2710537612438202]",4
sub-01,1back,obj,01,0201030110,10v,"[0.07101128250360489, 0.0796283707022667, 0.09203707426786423, 0.09981145709753036, 0.11272921413183212, 0.09459618479013443, 0.17648877203464508, 0.09194633364677429, 0.18382740020751953, 0.13552649319171906, 0.024755680933594704, 0.1918308436870575]",4
sub-01,1back,obj,01,0201030110,46,"[-0.5678003430366516, 0.035044461488723755, -0.25908002257347107, -0.16998568177223206, -0.06141597032546997, -0.20399948954582214, 0.07469841837882996, -0.2043209969997406, 0.16360771656036377, -0.15149492025375366, 0.08355570584535599, -0.054793428629636765]",4
sub-01,1back,obj,01,0201030110,47s,"[-0.056414198130369186, 0.15337882936000824, -0.027049247175455093, 0.07153062522411346, 0.03889138251543045, 0.06250472366809845, 0.07599349319934845, 0.048219576478004456, 0.10832085460424423, 0.027476493269205093, 0.037049394100904465, 0.07206182926893234]",4
sub-01,1back,obj,01,0201030110,9-46d,"[-0.05369238555431366, 0.28753340244293213, -0.09345326572656631, 0.14278091490268707, 0.06174447387456894, 0.1014585867524147, 0.07386822253465652, 0.09651404619216919, 0.12973898649215698, 0.09053649753332138, 0.0919283777475357, 0.09066633135080338]",4
sub-01,1back,obj,01,0213030310,10pp,"[-0.12634669244289398, 0.07863017916679382, -0.07171072065830231, -0.025023214519023895, 0.062483321875333786, -0.023342421278357506, 0.055497247725725174, -0.016613638028502464, 0.05484970286488533, -0.019999122247099876, 0.10266123712062836, -0.02997675910592079]",4
sub-01,1back,obj,01,0213030310,10v,"[0.10882183909416199, 0.2023293375968933, 0.04130022972822189, 0.12245488911867142, 0.0990837886929512, 0.11658988893032074, 0.11666631698608398, 0.1116839125752449, 0.10406075417995453, 0.0988798514008522, 0.11787211149930954, 0.07552254945039749]",4
sub-01,1back,obj,01,0213030310,46,"[-0.42125019431114197, -0.10321115702390671, -0.2218775898218155, -0.23032797873020172, -0.048382531851530075, -0.2067776769399643, -0.11934671550989151, -0.1620958298444748, -0.05914704129099846, -0.12754040956497192, 0.004042112268507481, -0.12681469321250916]",4
sub-01,1back,obj,01,0213030310,47s,"[0.18990731239318848, 0.12523441016674042, 0.0722580999135971, 0.150591179728508, 0.0636432096362114, 0.1587684005498886, 0.0630597397685051, 0.15409357845783234, 0.1329188048839569, 0.13352863490581512, 0.18362894654273987, 0.12183912098407745]",4
sub-01,1back,obj,01,0213030310,9-46d,"[-0.27985239028930664, 0.04452310502529144, -0.14580437541007996, -0.015983525663614273, 0.01821119152009487, 0.005419744644314051, 0.01493739988654852, 0.033539943397045135, 0.15662911534309387, 0.06278620660305023, 0.24976643919944763, 0.07162245362997055]",4
sub-01,1back,obj,01,0311031203,10pp,"[-0.24493956565856934, -0.08696386963129044, -0.07941383868455887, -0.15433798730373383, -0.10359109938144684, -0.166423499584198, -0.17886219918727875, -0.170260950922966, -0.20095641911029816, -0.17503608763217926, -0.21651805937290192, -0.25350138545036316]",4
sub-01,1back,obj,01,0311031203,10v,"[-0.19510778784751892, 0.033662568777799606, -0.06572961807250977, -0.06133895367383957, -0.1227908730506897, -0.057778190821409225, -0.15163582563400269, -0.08077412843704224, -0.12705367803573608, -0.09128420054912567, -0.14589053392410278, -0.17485439777374268]",4
sub-01,1back,obj,01,0311031203,46,"[-0.2212531566619873, 0.07225567102432251, -0.1283828467130661, -0.1270393282175064, -0.038811132311820984, -0.1364077925682068, -0.08211252093315125, -0.20518136024475098, -0.050083696842193604, -0.21320903301239014, -0.1061895415186882, -0.24442158639431]",4
sub-01,1back,obj,01,0311031203,47s,"[-0.08628430962562561, 0.14025402069091797, 0.03881530463695526, 0.007758039515465498, 0.09252895414829254, 0.040814753621816635, -0.016209648922085762, 0.08330298215150833, -0.08740774542093277, 0.10872719436883926, -0.15661734342575073, 0.1016511395573616]",4
sub-01,1back,obj,01,0311031203,9-46d,"[-0.42089682817459106, -0.0187675803899765, -0.17932716012001038, -0.2306310385465622, -0.16589656472206116, -0.22013652324676514, -0.24356330931186676, -0.29335102438926697, -0.13188566267490387, -0.32423070073127747, -0.18839165568351746, -0.3645132780075073]",4
sub-01,1back,obj,01,1002110212,10pp,"[-0.12589280307292938, 0.16080671548843384, -0.06441818177700043, 0.001379549503326416, -0.08864547312259674, -0.01097207423299551, -0.10940996557474136, -0.020785514265298843, -0.0805334597826004, -0.07475066184997559, -0.03441093862056732, -0.11259660124778748]",4
sub-01,1back,obj,01,1002110212,10v,"[-0.09151861816644669, 0.14296825230121613, -0.035521116107702255, 0.03318773955106735, 0.023960227146744728, 0.0531475767493248, 0.032191984355449677, 0.05520229786634445, 0.06084587052464485, 0.044554419815540314, 0.07278721779584885, 0.05809734761714935]",4
sub-01,1back,obj,01,1002110212,46,"[-0.3746199607849121, -0.10574208945035934, -0.13746771216392517, -0.23266664147377014, -0.15679045021533966, -0.2072497010231018, -0.16289199888706207, -0.2500064969062805, -0.1998174488544464, -0.29558897018432617, -0.11840619146823883, -0.34752875566482544]",4
sub-01,1back,obj,01,1002110212,47s,"[-0.5280929803848267, 0.12703122198581696, -0.3351786732673645, -0.11282452940940857, -0.1800149828195572, -0.07152700424194336, -0.15986189246177673, -0.05760473012924194, 0.030763547867536545, -0.04676356166601181, 0.016331356018781662, 0.0457800067961216]",4
sub-01,1back,obj,01,1002110212,9-46d,"[-0.4371558725833893, -0.019401662051677704, -0.32269325852394104, -0.18150857090950012, -0.24025295674800873, -0.2105686366558075, -0.13156966865062714, -0.2391887903213501, -0.15327173471450806, -0.2749699354171753, -0.09035539627075195, -0.28394898772239685]",4
sub-01,1back,obj,01,1200130101,10pp,"[-0.22575721144676208, 0.0922858938574791, -0.20579083263874054, -0.022901304066181183, -0.19659104943275452, -0.06517437100410461, -0.15520617365837097, -0.10798518359661102, -0.08728086203336716, -0.1589808315038681, -0.0363318994641304, -0.21053878962993622]",4
sub-01,1back,obj,01,1200130101,10v,"[-0.37418439984321594, -0.019566604867577553, -0.20260490477085114, -0.1656268984079361, -0.11800029873847961, -0.23517577350139618, -0.11915283650159836, -0.19444607198238373, -0.1890946477651596, -0.24183222651481628, -0.10037771612405777, -0.28749212622642517]",4
sub-01,1back,obj,01,1200130101,46,"[-0.16270940005779266, 0.10451352596282959, -0.005583001766353846, -0.04439421743154526, -0.019339263439178467, -0.1175108477473259, -0.08148122578859329, -0.12149830162525177, -0.04879634454846382, -0.17106996476650238, -0.03715823218226433, -0.22725975513458252]",4
sub-01,1back,obj,01,1200130101,47s,"[-0.3265261650085449, 0.10661265254020691, -0.16313649713993073, -0.11013954132795334, 0.02643335983157158, -0.12112565338611603, -0.04493122175335884, -0.10061177611351013, -0.1430390477180481, -0.12176690250635147, -0.04678177461028099, -0.179865762591362]",4
sub-01,1back,obj,01,1200130101,9-46d,"[-0.20532537996768951, 0.1861792355775833, -0.10929575562477112, 0.0015842672437429428, -0.1354469656944275, -0.0730876699090004, -0.1901596635580063, -0.12010888755321503, -0.13161741197109222, -0.1798299252986908, -0.1411140114068985, -0.2823030352592468]",4
sub-01,1back,obj,01,1302020302,10pp,"[-0.3962860703468323, 0.07036269456148148, -0.30994391441345215, -0.05035218968987465, -0.1408395916223526, -0.030055096372961998, -0.023344460874795914, -0.01648658514022827, 0.05932305380702019, 0.02546139620244503, 0.08755798637866974, 0.04970703274011612]",4
sub-01,1back,obj,01,1302020302,10v,"[-0.3028704822063446, 0.1375807672739029, -0.18699096143245697, -0.03396225720643997, -0.0044174958020448685, 0.012344490736722946, 0.0069906082935631275, 0.06529654562473297, 0.005068985279649496, 0.07601223140954971, 0.09532014280557632, 0.10054587572813034]",4
sub-01,1back,obj,01,1302020302,46,"[-0.4868287146091461, 0.02478356845676899, -0.25357750058174133, -0.15717366337776184, -0.1078445166349411, -0.1274811178445816, -0.011905577033758163, -0.11256112903356552, -0.01988939382135868, -0.07053878903388977, 0.08823081851005554, -0.07527709007263184]",4
sub-01,1back,obj,01,1302020302,47s,"[-0.22970370948314667, 0.034830812364816666, -0.13018891215324402, -0.057453881949186325, -0.11371452361345291, -0.013976632617413998, -0.16761192679405212, -0.017469249665737152, -0.1381966918706894, -0.04454132169485092, -0.06386087834835052, -0.07943204790353775]",4
sub-01,1back,obj,01,1302020302,9-46d,"[-0.6637703776359558, 0.13620902597904205, -0.4029431939125061, -0.1356070190668106, -0.17086941003799438, -0.07135024666786194, -0.09997693449258804, -0.0423818863928318, 0.01246553473174572, 0.007305230014026165, 0.15410427749156952, 0.026307759806513786]",4
sub-01,1back,obj,01,1310101110,10pp,"[0.07648462057113647, -0.04051271453499794, 0.13975279033184052, -0.021770073100924492, 0.0696503296494484, 0.02010032720863819, 0.009410226717591286, 0.008209715597331524, 0.04634452238678932, 0.011896553449332714, 0.09708285331726074, 0.005131407640874386]",4
sub-01,1back,obj,01,1310101110,10v,"[-0.17658543586730957, 0.1678491234779358, -0.11505017429590225, -0.00895856786519289, 0.008261792361736298, 0.024167800322175026, -0.04104401171207428, 0.029524847865104675, 0.03204452246427536, 0.02995709516108036, 0.10384374111890793, 0.040419597178697586]",4
sub-01,1back,obj,01,1310101110,46,"[-0.036785054951906204, 0.16863438487052917, -0.03671729564666748, 0.06391554325819016, 0.017398692667484283, 0.007007654290646315, 0.02385622262954712, -0.05068597570061684, 0.09127677232027054, -0.06946918368339539, 0.18743100762367249, -0.10169411450624466]",4
sub-01,1back,obj,01,1310101110,47s,"[-0.1838999092578888, 0.19850274920463562, -0.13629485666751862, 0.01753636822104454, -0.02369057759642601, 0.0005872994661331177, -0.0035216554533690214, 0.0033066074829548597, 0.04093646630644798, 0.026422973722219467, 0.06508953869342804, 0.025404728949069977]",4
sub-01,1back,obj,01,1310101110,9-46d,"[-0.15197262167930603, 0.05977191403508186, -0.10478333383798599, -0.022380517795681953, -0.08553081750869751, -0.06741112470626831, -0.09567629545927048, -0.10403163731098175, -0.07983285188674927, -0.13472604751586914, 0.01649276539683342, -0.20881009101867676]",4
sub-01,ctxdm,col,01,000001,10pp,"[-0.07101442664861679, -0.02474747970700264, 0.014822064898908138, -0.024762658402323723, 0.07455690205097198, -0.05668368563055992]",4
sub-01,ctxdm,col,01,000001,10v,"[-0.12947620451450348, -0.0029584383592009544, -0.02517169527709484, -0.0251067653298378, 0.03741791471838951, -0.024145832285284996]",4
sub-01,ctxdm,col,01,000001,46,"[-0.13556161522865295, 0.13336583971977234, -0.13945728540420532, 0.026706591248512268, 0.029238246381282806, -0.014927422627806664]",4
sub-01,ctxdm,col,01,000001,47s,"[-0.5254582762718201, 0.2836538553237915, -0.43703126907348633, -0.07003942131996155, -0.07604196667671204, -0.14287233352661133]",4
sub-01,ctxdm,col,01,000001,9-46d,"[-0.14028005301952362, 0.32299941778182983, -0.147152841091156, 0.11120443046092987, 0.061857935041189194, 0.040098000317811966]",4
sub-01,ctxdm,col,01,001003,10pp,"[-0.7126489877700806, -0.07231669127941132, -0.35692334175109863, -0.3088601529598236, -0.23551425337791443, -0.40818193554878235]",1
sub-01,ctxdm,col,01,001003,10v,"[-0.5142754316329956, 0.23623362183570862, -0.49226993322372437, -0.06893868744373322, -0.32312577962875366, -0.25403133034706116]",1
sub-01,ctxdm,col,01,001003,46,"[-0.2920283079147339, -0.2044800966978073, 0.09060295671224594, -0.1673928052186966, -0.05472946912050247, -0.20620901882648468]",1
sub-01,ctxdm,col,01,001003,47s,"[-0.42458608746528625, -0.04421108961105347, -0.2860763967037201, -0.23222023248672485, -0.10263622552156448, -0.32058414816856384]",1
sub-01,ctxdm,col,01,001003,9-46d,"[-0.017654381692409515, 0.04678032174706459, 0.2356257140636444, 0.15357869863510132, 0.08564430475234985, 0.10899277031421661]",1
sub-01,ctxdm,col,01,010013,10pp,"[-0.6442416906356812, 0.11209035664796829, -0.4235326647758484, -0.19370049238204956, -0.18974734842777252, -0.21859191358089447]",4
sub-01,ctxdm,col,01,010013,10v,"[-0.32470273971557617, 0.08733109384775162, -0.2903903126716614, -0.10096831619739532, -0.08982749283313751, -0.1647804230451584]",4
sub-01,ctxdm,col,01,010013,46,"[-0.16278164088726044, 0.017122410237789154, -0.014879278838634491, -0.099894218146801, 0.059104349464178085, -0.12623949348926544]",4
sub-01,ctxdm,col,01,010013,47s,"[-0.050646089017391205, 0.00276943389326334, -0.029232680797576904, -0.05102955177426338, 0.02972593903541565, -0.05231871455907822]",4
sub-01,ctxdm,col,01,010013,9-46d,"[-0.03297590836882591, 0.1643475443124771, 0.11776591092348099, 0.054569143801927567, 0.15332558751106262, 0.019283141940832138]",4
sub-01,ctxdm,col,01,011101,10pp,"[-0.05574381723999977, -0.1470584124326706, -0.02445114031434059, -0.05689428746700287, 0.018059926107525826, 0.01565704308450222]",1
sub-01,ctxdm,col,01,011101,10v,"[-0.06028135493397713, -0.1147465854883194, -0.16766220331192017, -0.07065517455339432, 0.025048160925507545, -0.0058355252258479595]",1
sub-01,ctxdm,col,01,011101,46,"[-0.21257366240024567, 0.055067211389541626, -0.28430038690567017, -0.11069372296333313, 0.05433625727891922, -0.1587762087583542]",1
sub-01,ctxdm,col,01,011101,47s,"[-0.9975484013557434, -0.5100881457328796, -0.4698134958744049, -0.5757396817207336, -0.23353956639766693, -0.5204519629478455]",1
sub-01,ctxdm,col,01,011101,9-46d,"[-0.5666800141334534, -0.065983846783638, -0.245595321059227, -0.20969578623771667, -0.15356533229351044, -0.2626093924045563]",1
sub-01,ctxdm,col,01,030002,10pp,"[-0.4747900068759918, 0.075654536485672, -0.27917659282684326, -0.21604813635349274, -0.0711359977722168, -0.22718597948551178]",3
sub-01,ctxdm,col,01,030002,10v,"[0.006314541213214397, -0.20173506438732147, 0.20137232542037964, -0.14915890991687775, 0.15430700778961182, -0.10667520761489868]",3
sub-01,ctxdm,col,01,030002,46,"[-0.04216133430600166, 0.17597921192646027, -0.14412768185138702, -0.0024559847079217434, 0.230093315243721, -0.0630548819899559]",3
sub-01,ctxdm,col,01,030002,47s,"[-0.04607199504971504, 0.3316250741481781, -0.1837925910949707, 0.13381770253181458, 0.06444858014583588, 0.0908287987112999]",3
sub-01,ctxdm,col,01,030002,9-46d,"[0.027594687417149544, 0.21621721982955933, -0.029811430722475052, 0.09869533777236938, 0.20929661393165588, 0.03799369931221008]",3
sub-01,ctxdm,col,01,030102,10pp,"[-0.30767694115638733, 0.18166880309581757, -0.3109768033027649, 0.005932508036494255, -0.10121110081672668, -0.00038358362508006394]",4
sub-01,ctxdm,col,01,030102,10v,"[-0.2232603132724762, 0.22449138760566711, -0.23670418560504913, 0.03333807736635208, 0.023030225187540054, 0.01304340735077858]",4
sub-01,ctxdm,col,01,030102,46,"[-0.18903644382953644, 0.3462779223918915, -0.21634715795516968, 0.038156215101480484, 0.02012534812092781, 0.033547814935445786]",4
sub-01,ctxdm,col,01,030102,47s,"[-0.16445200145244598, 0.2597338855266571, -0.22520630061626434, 0.0011292453855276108, 0.07964395731687546, 0.051598455756902695]",4
sub-01,ctxdm,col,01,030102,9-46d,"[-0.033110443502664566, 0.31363049149513245, -0.13116703927516937, 0.16585791110992432, 0.07756473124027252, 0.18724733591079712]",4
sub-01,ctxdm,col,01,030113,10pp,"[-0.011465432122349739, 0.06748919188976288, 0.04052959755063057, 0.02176610194146633, 0.13865207135677338, -0.005367410369217396]",4
sub-01,ctxdm,col,01,030113,10v,"[-0.047208890318870544, 0.1973763406276703, -0.028809966519474983, 0.05552779510617256, 0.15902169048786163, 0.043775543570518494]",4
sub-01,ctxdm,col,01,030113,46,"[-0.08950458467006683, 0.17745661735534668, -0.012050925754010677, 0.012370127253234386, 0.14667026698589325, -0.027342775836586952]",4
sub-01,ctxdm,col,01,030113,47s,"[-0.03009590320289135, -0.04347299039363861, 0.1035940870642662, -0.06470651924610138, 0.118919238448143, -0.06617483496665955]",4
sub-01,ctxdm,col,01,030113,9-46d,"[0.09153860807418823, 0.0724734216928482, 0.2143801897764206, 0.05986623838543892, 0.17187348008155823, 0.039925020188093185]",4
sub-01,ctxdm,col,01,031002,10pp,"[0.023747870698571205, 0.031599316745996475, 0.03990469500422478, 0.026751425117254257, 0.09926841408014297, 0.05407266691327095]",3
sub-01,ctxdm,col,01,031002,10v,"[0.14526109397411346, 0.09927461296319962, 0.0785796046257019, 0.1134430468082428, 0.10269515961408615, 0.14668717980384827]",3
sub-01,ctxdm,col,01,031002,46,"[0.31865939497947693, 0.20597846806049347, 0.027183573693037033, 0.14887836575508118, 0.21113228797912598, 0.1450599730014801]",3
sub-01,ctxdm,col,01,031002,47s,"[-0.03752223774790764, 0.05007397010922432, 0.0018259425414726138, 0.003373357467353344, 0.06300224363803864, 0.047883059829473495]",3
sub-01,ctxdm,col,01,031002,9-46d,"[0.060499176383018494, 0.1006307601928711, 0.031661052256822586, 0.06472987681627274, 0.11700902879238129, 0.07958390563726425]",3
sub-01,ctxdm,col,01,031213,10pp,"[-0.26927128434181213, 0.06455422192811966, -0.06422999501228333, -0.05793606489896774, 0.06187678128480911, -0.05053669586777687]",4
sub-01,ctxdm,col,01,031213,10v,"[-0.2771812081336975, 0.11654435098171234, -0.11443541198968887, -0.06505080312490463, 0.06536474078893661, -0.05179295316338539]",4
sub-01,ctxdm,col,01,031213,46,"[-0.3530231714248657, 0.1764107346534729, -0.0679352805018425, -0.11864764243364334, 0.22541776299476624, -0.12648485600948334]",4
sub-01,ctxdm,col,01,031213,47s,"[-0.44384482502937317, 0.1347649097442627, -0.2834206521511078, -0.12346140295267105, -0.07079722732305527, -0.17577125132083893]",4
sub-01,ctxdm,col,01,031213,9-46d,"[-0.21129409968852997, 0.22579596936702728, 0.00661210622638464, -0.00385273271240294, 0.11036653071641922, -0.07103566080331802]",4
sub-01,ctxdm,col,01,100212,10pp,"[-0.32999321818351746, 0.04977212846279144, -0.16662058234214783, -0.15679039061069489, -0.028587596490979195, -0.2153119295835495]",4
sub-01,ctxdm,col,01,100212,10v,"[-0.004864699672907591, 0.1396288275718689, -0.048317860811948776, 0.03256012126803398, 0.10777868330478668, -0.04210206866264343]",4
sub-01,ctxdm,col,01,100212,46,"[-0.17697514593601227, 0.2733367681503296, -0.1403961032629013, -0.031716689467430115, 0.20162704586982727, -0.08072733134031296]",4
sub-01,ctxdm,col,01,100212,47s,"[-0.01186086144298315, 0.041201550513505936, -0.013855176977813244, 0.04355330392718315, 0.052179448306560516, 0.03600800037384033]",4
sub-01,ctxdm,col,01,100212,9-46d,"[-0.2132529765367508, 0.455594003200531, -0.15061043202877045, 0.08391886204481125, 0.19202233850955963, 0.03054708056151867]",4
sub-01,ctxdm,col,01,101213,10pp,"[-0.5716919302940369, 0.05630563572049141, -0.433206170797348, -0.22780174016952515, -0.20900054275989532, -0.3371889293193817]",1
sub-01,ctxdm,col,01,101213,10v,"[-0.03736719489097595, 0.17151547968387604, -0.15323518216609955, 0.012839293107390404, -0.0861908420920372, -0.04488952457904816]",1
sub-01,ctxdm,col,01,101213,46,"[-0.17204050719738007, -0.2632250189781189, 0.2535759210586548, -0.27343031764030457, 0.2146673947572708, -0.23377296328544617]",1
sub-01,ctxdm,col,01,101213,47s,"[-0.5334828495979309, 0.08733023703098297, -0.3278138339519501, -0.22830483317375183, -0.06585679203271866, -0.24878661334514618]",1
sub-01,ctxdm,col,01,101213,9-46d,"[-0.01756250485777855, 0.10589681565761566, 0.2005610167980194, 0.03881101682782173, 0.10414472222328186, 0.10234672576189041]",1
sub-01,ctxdm,col,01,101303,10pp,"[0.014672467485070229, 0.016845598816871643, 0.04207354784011841, 0.04211784154176712, 0.0707266554236412, 0.02664807066321373]",4
sub-01,ctxdm,col,01,101303,10v,"[-0.03978106752038002, 0.2474193423986435, -0.12784604728221893, 0.16992469131946564, -0.015512462705373764, 0.12879887223243713]",4
sub-01,ctxdm,col,01,101303,46,"[0.05531410872936249, 0.195795476436615, -0.011677848175168037, 0.14694958925247192, 0.1776210367679596, 0.0933418944478035]",4
sub-01,ctxdm,col,01,101303,47s,"[-0.23210974037647247, 0.20921358466148376, -0.24635623395442963, 0.04866117984056473, -0.041737791150808334, 0.017164643853902817]",4
sub-01,ctxdm,col,01,101303,9-46d,"[-0.07957126945257187, 0.21783028542995453, -0.003729984862729907, 0.05902278050780296, 0.18023504316806793, 0.013809338212013245]",4
sub-01,ctxdm,col,01,110100,10pp,"[0.09977737069129944, 0.012814243324100971, 0.08523792028427124, 0.012738930992782116, 0.10748615860939026, 0.003721024841070175]",3
sub-01,ctxdm,col,01,110100,10v,"[0.11698094755411148, 0.05218324810266495, 0.018841788172721863, 0.057387545704841614, 0.041113995015621185, 0.09500562399625778]",3
sub-01,ctxdm,col,01,110100,46,"[0.0947679728269577, 0.20333413779735565, -0.11552224308252335, 0.07535241544246674, 0.1399315446615219, 0.11331602931022644]",3
sub-01,ctxdm,col,01,110100,47s,"[0.008991168811917305, -0.1179860457777977, 0.014439119957387447, -0.051914263516664505, -0.07147158682346344, -0.014615638181567192]",3
sub-01,ctxdm,col,01,110100,9-46d,"[0.08186939358711243, 0.15612493455410004, -0.04049936681985855, 0.09430962800979614, 0.1670139878988266, 0.03948083892464638]",3
sub-01,ctxdm,col,01,110201,10pp,"[-0.1374671459197998, 0.15237517654895782, -0.07434047758579254, 0.04885983467102051, -0.0019024311332032084, 0.08645337074995041]",1
sub-01,ctxdm,col,01,110201,10v,"[-0.16934102773666382, 0.1525758057832718, -0.028692156076431274, 0.012647648341953754, 0.1258217990398407, 0.08954712003469467]",1
