subject,task,acq,run,tc,roi,betas,n_repeats
sub-01,1back,ctg,01,1003110312,10pp,"[-0.2933260500431061, 1.3247538805007935, -0.04813752323389053, 0.4251388907432556, 0.6032098531723022, 0.20033130049705505, 0.3700646460056305, 0.04926663264632225, 0.30394381284713745, -0.3372701406478882, 0.39679616689682007, -0.7331819534301758]",4
sub-01,1back,ctg,01,1003110312,10v,"[-1.4158995151519775, 0.3997388482093811, -0.8741785287857056, -0.5890259742736816, -0.5725651979446411, -0.6240405440330505, -0.48232632875442505, -1.0259419679641724, -0.2006344199180603, -1.0939302444458008, -0.4812554717063904, -1.1047834157943726]",4
sub-01,1back,ctg,01,1003110312,46,"[-0.610001266002655, -0.1936449408531189, 0.23259496688842773, -0.38928401470184326, 0.4830058813095093, -0.1033782809972763, 0.7657420635223389, -0.40840888023376465, 0.7655149102210999, -0.005902566947042942, -0.2911490797996521, -0.06884565949440002]",4
sub-01,1back,ctg,01,1003110312,47s,"[-3.7388458251953125, 0.4324452877044678, -2.5143964290618896, -1.3653018474578857, -1.1089988946914673, -1.6080082654953003, -1.0217031240463257, -1.6877180337905884, -0.8244888186454773, -1.6788852214813232, -0.7849762439727783, -1.5124526023864746]",4
sub-01,1back,ctg,01,1003110312,9-46d,"[-0.3035378158092499, 0.7816237211227417, 0.15658850967884064, 0.26645857095718384, 0.702978253364563, 0.5227223038673401, 0.8561227321624756, 0.23750273883342743, 0.8074584603309631, 0.5486699938774109, -0.2463858723640442, 0.3653108477592468]",4
sub-01,1back,ctg,01,1020103011,10pp,"[-3.743540048599243, 0.7936540842056274, -2.5897717475891113, -0.6921444535255432, -1.1324512958526611, -0.5482113361358643, -0.9911171793937683, -0.367615669965744, -0.32290035486221313, -0.022395646199584007, -0.17105011641979218, 0.16173996031284332]",4
sub-01,1back,ctg,01,1020103011,10v,"[-1.1448761224746704, 1.004252314567566, -0.25672098994255066, 0.08018689602613449, 0.40361636877059937, 0.13827718794345856, 0.7290205359458923, 0.2501066327095032, 0.6726983785629272, 0.3923620879650116, 0.746792733669281, 0.47186464071273804]",4
sub-01,1back,ctg,01,1020103011,46,"[-1.4844244718551636, 0.8365378379821777, -0.366818368434906, -0.2048053741455078, 0.7137255072593689, -0.15615619719028473, 0.883467435836792, -0.002434744965285063, 0.6782112121582031, 0.4398338794708252, 0.4414125680923462, 0.4928888976573944]",4
sub-01,1back,ctg,01,1020103011,47s,"[-0.16786666214466095, 0.26270729303359985, 0.8041948080062866, -0.02485380508005619, 0.3628416955471039, 0.3387540578842163, -0.049151256680488586, 0.08457033336162567, 0.5150620937347412, 0.2372714877128601, 0.3416455388069153, 0.1942398101091385]",4
sub-01,1back,ctg,01,1020103011,9-46d,"[-1.6481455564498901, 0.922550618648529, -1.1492462158203125, -0.3289559781551361, -0.24062740802764893, -0.5915047526359558, -0.052563104778528214, -0.601681649684906, 0.00839158520102501, -0.4701136350631714, 0.04673130810260773, -0.6355201005935669]",4
